GEOID,impervious
060371279101,0.0
060371279102,0.0
060371279201,0.0
060371279202,0.0
060371282201,0.0
060670049042,0.0
060670023004,0.0
060670024001,0.0
060670046021,0.0
060670046022,0.0
060670048011,0.0
061070037001,0.0
061070037003,0.0
061070038012,0.0
061070038021,0.0
060730034011,0.0
060670024004,0.0
060670025001,0.0
060670025002,0.0
060670026002,0.0
060670026003,0.0
060670027002,0.0
060670027003,0.0
060670048012,0.0
060670048013,0.0
060670048014,0.0
060670048021,0.0
060670048022,0.0
060670049041,0.0
060371282202,0.0
060371283031,0.0
060371284003,0.0
060371284004,0.0
060371285002,0.0
060371247003,0.0
061030010001,0.0
060670049043,0.0
060670029003,0.0
060670031011,0.0
061070036021,0.0
060670031012,0.0
060670031013,0.0
060670031014,0.0
060670031022,0.0
060670031023,0.0
060670032021,0.0
061030009003,0.0
061030001001,0.0
061030008001,0.0
060670050023,0.0
060670049061,0.0
060670050021,0.0
060670050022,0.0
060670035021,0.0
060670021001,0.0
060670074151,0.0
060670093212,0.0
060371272101,0.0
060371272102,0.0
060371272103,0.0
060371272201,0.0
060371272202,0.0
060371273001,0.0
060371273002,0.0
060371274001,0.0
060670066004,0.0
060670051021,0.0
060670033001,0.0
060670033002,0.0
060670032022,0.0
060670032023,0.0
060670052011,0.0
060670052012,0.0
060730032142,0.0
060730033011,0.0
061070036022,0.0
061070036023,0.0
060270008001,0.0
060270002002,0.0
060270001001,0.0
060270004004,0.0
060270002001,0.0
060270001002,0.0
060270008002,0.0
060670054021,0.0
060670054022,0.0
060670080062,0.0
060670093072,0.0
060670055052,0.0
060670074242,0.0
060670044012,0.0
060670089101,0.0
060670056052,0.0
060670028003,0.0
060670064004,0.0
060670076024,0.0
060670033003,0.0
060371252001,0.0
060371252002,0.0
060371252003,0.0
060371253101,0.0
060670080101,0.0
060670081401,0.0
060670098001,0.0
060374300033,0.0
060670061022,0.0
060670095032,0.0
060670081223,0.0
060670081392,0.0
060371047013,0.0
060371064053,0.0
060371064082,0.0
060371066032,0.0
060371066043,0.0
060371092003,0.0
060371095003,0.0
060371112065,0.0
060372969022,0.0
060372976021,0.0
060530138002,0.0
060730034012,0.0
060411031004,0.0
060730034031,0.0
060730034032,0.0
060670054031,0.0
060670054041,0.0
060670054042,0.0
060670054043,0.0
060670055021,0.0
060670055051,0.0
060670055061,0.0
060014431032,0.0
060670074221,0.0
060670004001,0.0
060670034001,0.0
060670034003,0.0
060670035011,0.0
060670035012,0.0
060670035013,0.0
060670036001,0.0
060670036002,0.0
060670055081,0.0
060971507012,0.0
060670056013,0.0
060670056051,0.0
060670056061,0.0
060670056062,0.0
060670056063,0.0
060670056064,0.0
060670057011,0.0
060670057012,0.0
060670089074,0.0
060670094061,0.0
060670096111,0.0
061070028002,0.0
061070029011,0.0
061070026012,0.0
061070026022,0.0
061070028001,0.0
060670038001,0.0
060670038002,0.0
060670038004,0.0
060670039001,0.0
060670039002,0.0
060670039003,0.0
060670037001,0.0
060375550011,0.0
060374605013,0.0
060371151031,0.0
060375511013,0.0
060371042031,0.0
060375350011,0.0
060375402033,0.0
060375405023,0.0
060375704022,0.0
060372622001,0.0
060371044032,0.0
060371112022,0.0
060371253102,0.0
060371253103,0.0
060371256001,0.0
061070030011,0.0
060816010001,0.0
060670037002,0.0
060670057013,0.0
060670057021,0.0
060670057022,0.0
060670057023,0.0
060670057024,0.0
060670057025,0.0
060670058011,0.0
061070029012,0.0
061070029031,0.0
061070029032,0.0
061070029033,0.0
061070029041,0.0
061070029042,0.0
060730189051,0.0
060730190011,0.0
060530133003,0.0
060014403322,0.0
060014403331,0.0
060014403341,0.0
060530111011,0.0
060530147001,0.0
060530012002,0.0
060530103051,0.0
060530109001,0.0
060530113022,0.0
060530101022,0.0
061070030012,0.0
060971507022,0.0
060971507024,0.0
060971508001,0.0
060971508002,0.0
060971508003,0.0
060530137002,0.0
061070030013,0.0
061070030021,0.0
060552011011,0.0
060971507013,0.0
060971507014,0.0
060971509014,0.0
060816135023,0.0
060816070002,0.0
060816095002,0.0
060816132002,0.0
060816054004,0.0
060816074002,0.0
060816008001,0.0
060971509015,0.0
060816117002,0.0
060816033001,0.0
060816102012,0.0
060816096031,0.0
060816028002,0.0
060816138001,0.0
060816136002,0.0
060816068002,0.0
060816096034,0.0
060816136003,0.0
060816138003,0.0
060816133001,0.0
060816052002,0.0
060816039001,0.0
060816050003,0.0
060816016052,0.0
060816057002,0.0
060816134002,0.0
060816105002,0.0
060816135012,0.0
060816081001,0.0
060375319012,0.0
060375319013,0.0
060372187022,0.0
060670028002,0.0
060830020062,0.0
060830020122,0.0
060830023034,0.0
060816003001,0.0
060816021002,0.0
060816002002,0.0
060816021001,0.0
060830030012,0.0
060816033002,0.0
060816098004,0.0
060816054002,0.0
060816017003,0.0
060133211022,0.0
060890125001,0.0
060890127023,0.0
060670096341,0.0
060670021003,0.0
060379107153,0.0
060376209043,0.0
060379201141,0.0
060830029241,0.0
060830029243,0.0
060830029263,0.0
060379201182,0.0
060378002042,0.0
060371370002,0.0
060376703244,0.0
060971509024,0.0
060650433092,0.0
060650404052,0.0
060650405032,0.0
060650401022,0.0
060816103021,0.0
060819901000,0.0
060830016041,0.0
060830030013,0.0
060650316023,0.0
060830030014,0.0
060830030041,0.0
060133390011,0.0
060110001003,0.0
060170312002,0.0
060170313023,0.0
060133560021,0.0
060830017064,0.0
060170303012,0.0
060133650032,0.0
060133650033,0.0
060133551091,0.0
060650452281,0.0
060650457072,0.0
060650466022,0.0
060650438091,0.0
060650438132,0.0
060650406031,0.0
060650410042,0.0
060650308002,0.0
060650422081,0.0
060650403021,0.0
060650417022,0.0
060650425132,0.0
060650432183,0.0
060650449041,0.0
060830030042,0.0
060830030043,0.0
060830030051,0.0
060830030052,0.0
060830030053,0.0
060830004001,0.0
060830007004,0.0
060770053071,0.0
060770054034,0.0
060770055021,0.0
060830029321,0.0
060830029322,0.0
060830030071,0.0
060830030073,0.0
060830006003,0.0
060971509023,0.0
060650427201,0.0
060650432181,0.0
060650419064,0.0
060650427171,0.0
060650432062,0.0
060650424011,0.0
060650424032,0.0
060650311002,0.0
060770024022,0.0
060650420031,0.0
060770034103,0.0
060770047031,0.0
060770047044,0.0
060770051333,0.0
060770025031,0.0
060770043071,0.0
060650464041,0.0
060133551093,0.0
060770032172,0.0
060770034091,0.0
060650469001,0.0
060650472021,0.0
060650481001,0.0
060650487002,0.0
060650424123,0.0
060650420051,0.0
060770043082,0.0
060770047042,0.0
060770050041,0.0
060770051334,0.0
060770052082,0.0
060650430052,0.0
060650438092,0.0
060650427232,0.0
060650317043,0.0
060650406042,0.0
060650420072,0.0
060650452221,0.0
060650449321,0.0
060650452122,0.0
060650422092,0.0
060650430053,0.0
060650430081,0.0
060650444032,0.0
061050001011,0.0
061050001023,0.0
060650305031,0.0
060650402011,0.0
060650410031,0.0
060650412023,0.0
060650305033,0.0
060650430051,0.0
060650452072,0.0
060650441041,0.0
060930011001,0.0
060971509021,0.0
060971509022,0.0
060590320451,0.0
060730096031,0.0
060650506003,0.0
060659810001,0.0
060650512001,0.0
060650512002,0.0
060650425162,0.0
060650406051,0.0
060650432171,0.0
060650445101,0.0
060371329001,0.0
060371329002,0.0
060371330001,0.0
060371330002,0.0
060371330003,0.0
060371341011,0.0
060371341012,0.0
060659800041,0.0
060650414073,0.0
060650317011,0.0
060650418122,0.0
060659415001,0.0
060650432784,0.0
060659401002,0.0
060659405002,0.0
060650306032,0.0
060650449161,0.0
060650422121,0.0
060650425082,0.0
060379011023,0.0
060379105011,0.0
060379107091,0.0
060379108081,0.0
060379200352,0.0
060379200431,0.0
060379201041,0.0
060379203031,0.0
060379203123,0.0
060371011101,0.0
060371311001,0.0
060371311002,0.0
060371031012,0.0
060371031021,0.0
060371031023,0.0
060371031024,0.0
060371031025,0.0
060371011102,0.0
060377028033,0.0
060371013004,0.0
060371014001,0.0
060371014002,0.0
060371041031,0.0
060371041032,0.0
060371041051,0.0
060470006035,0.0
061010507011,0.0
061010511003,0.0
060650407032,0.0
060650417021,0.0
060650446062,0.0
060650449251,0.0
060470005031,0.0
060470002021,0.0
060470006033,0.0
060470009011,0.0
060470015022,0.0
060470009012,0.0
060470010031,0.0
060470019022,0.0
060470021001,0.0
060470025002,0.0
060470013021,0.0
060470002011,0.0
060470022015,0.0
060470025001,0.0
060470017001,0.0
060470014021,0.0
060371011103,0.0
060371012201,0.0
060371012202,0.0
060371013001,0.0
060371013003,0.0
060790121021,0.0
060790121024,0.0
060371311003,0.0
060371312001,0.0
060371312002,0.0
060371313001,0.0
060371313002,0.0
060371327001,0.0
060371327002,0.0
060371327003,0.0
060371341031,0.0
060371341032,0.0
060371341041,0.0
060371342013,0.0
060371343021,0.0
060371343022,0.0
060371289102,0.0
060371289103,0.0
060371314001,0.0
060371316001,0.0
060371316003,0.0
060371316004,0.0
060371319001,0.0
060371319002,0.0
060371319003,0.0
060371319004,0.0
060630002022,0.0
060470003031,0.0
060470004011,0.0
060830020053,0.0
060830020082,0.0
060830020083,0.0
060830020091,0.0
060830020112,0.0
060830020123,0.0
060470003011,0.0
060133592032,0.0
060730055001,0.0
060730057002,0.0
060730059002,0.0
060730059003,0.0
060730060001,0.0
060730060002,0.0
060730060003,0.0
060730061001,0.0
060730065002,0.0
060730065003,0.0
060730066001,0.0
060730068011,0.0
060730068021,0.0
060730068022,0.0
060730068023,0.0
060730078004,0.0
060730078005,0.0
060790104032,0.0
060790110012,0.0
060730069002,0.0
060730069003,0.0
060730070021,0.0
060590870024,0.0
060730081014,0.0
060730081015,0.0
060730081021,0.0
060730081022,0.0
060730081023,0.0
060590992153,0.0
060730035022,0.0
060730035023,0.0
060730036021,0.0
060730072001,0.0
060730078001,0.0
060730078003,0.0
060133551132,0.0
060133551131,0.0
060133032022,0.0
060730036022,0.0
060730038001,0.0
060730039011,0.0
060730039013,0.0
060730039021,0.0
060730039022,0.0
060133660012,0.0
060014419271,0.0
060014419272,0.0
060730039023,0.0
060730040001,0.0
060730040003,0.0
060730040004,0.0
060730075021,0.0
060730075022,0.0
060730075023,0.0
060530101021,0.0
060630004002,0.0
060371905101,0.0
060374814013,0.0
060371924101,0.0
060374011022,0.0
060371861001,0.0
060371380001,0.0
060373022021,0.0
060371397031,0.0
060375341011,0.0
060375336033,0.0
060375007005,0.0
060372753111,0.0
060372325004,0.0
060372198002,0.0
060372697003,0.0
060374073022,0.0
060374071021,0.0
060372225002,0.0
060730073021,0.0
060372089042,0.0
060376003031,0.0
060376003032,0.0
060376040013,0.0
060376500043,0.0
060374817132,0.0
060376506041,0.0
060377001011,0.0
060371924102,0.0
060377001012,0.0
060371918201,0.0
060377002002,0.0
060372621001,0.0
060374321024,0.0
060374811012,0.0
060371905202,0.0
060371912041,0.0
060730075011,0.0
060971503043,0.0
060377002003,0.0
060371236012,0.0
060373016014,0.0
060371243001,0.0
060374804001,0.0
060374040003,0.0
060371881002,0.0
060374307231,0.0
060374319002,0.0
060374304004,0.0
060371397011,0.0
060371289101,0.0
060371232061,0.0
060371224102,0.0
060371347203,0.0
060371342011,0.0
060372146001,0.0
060371897021,0.0
060371883002,0.0
060373021031,0.0
060371343033,0.0
060371224201,0.0
060371064031,0.0
060371046201,0.0
060971539021,0.0
060374640003,0.0
060371415001,0.0
060371380002,0.0
060373017021,0.0
060373009013,0.0
060374306001,0.0
060374616004,0.0
060371284002,0.0
060375771005,0.0
060375765031,0.0
060372945202,0.0
060375752012,0.0
060375550014,0.0
060373021032,0.0
060378002041,0.0
060376003042,0.0
060376040024,0.0
060371236021,0.0
060371232042,0.0
060376505013,0.0
060371065203,0.0
060379200203,0.0
060379106021,0.0
060379007014,0.0
060372971102,0.0
060375765032,0.0
060372945102,0.0
060377001023,0.0
060375435022,0.0
060971515032,0.0
060971516021,0.0
060971523002,0.0
060971523003,0.0
060375703043,0.0
060375549003,0.0
060375545112,0.0
060376205213,0.0
060375545131,0.0
060376206012,0.0
060376500011,0.0
060375711014,0.0
060375409021,0.0
060375401012,0.0
060371283022,0.0
060371132121,0.0
060379106012,0.0
060375773001,0.0
060375749011,0.0
060375727002,0.0
060376510022,0.0
060375707012,0.0
060372946202,0.0
060375752021,0.0
060375732012,0.0
060375545151,0.0
060375707011,0.0
060375700012,0.0
060375548011,0.0
060971527024,0.0
060971528012,0.0
060375409011,0.0
060376004001,0.0
060375357021,0.0
060375351021,0.0
060375017002,0.0
060375026023,0.0
060375341012,0.0
060375550013,0.0
060376204002,0.0
060375527001,0.0
060375040022,0.0
060377013041,0.0
060376024032,0.0
060376201022,0.0
060372375002,0.0
060971530053,0.0
060372348003,0.0
060375358023,0.0
060372423002,0.0
060372737002,0.0
060378004061,0.0
060372731003,0.0
060372285002,0.0
060378005061,0.0
060372317201,0.0
060379012091,0.0
060379108091,0.0
060375337011,0.0
060372346003,0.0
060375015033,0.0
060379110013,0.0
060375302032,0.0
060379201023,0.0
060379203262,0.0
060376035003,0.0
060375039021,0.0
060375524002,0.0
060710087102,54.0
060014287002,0.0
060730080021,0.0
060014325021,0.0
060014331032,0.0
060014331042,0.0
060971503033,0.0
060971503041,0.0
060971503042,0.0
060730073023,0.0
060730075013,0.0
060730075014,0.0
060730075015,0.0
060930012001,0.0
060990039063,0.0
060133580005,0.0
060730080022,0.0
060730081011,0.0
060730081013,0.0
060650408132,0.0
060650410043,0.0
060650411011,0.0
060650419101,0.0
060730042003,0.0
060730043002,0.0
060730035012,0.0
060730035013,0.0
060730035021,0.0
060014331043,0.0
060730043003,0.0
060730044002,0.0
060730044003,0.0
060730045013,0.0
060730046002,0.0
060730047001,0.0
060971516013,0.0
060971535022,0.0
060971528011,0.0
060971539023,0.0
060971503031,0.0
060971511003,0.0
060971534044,0.0
060971541001,0.0
060710091091,6.3881278538812785
060710091093,0.8047138047138047
060710092022,0.8255172413793104
060971540001,0.0
060710099132,60.12820512820513
060971530013,0.0
060971507023,0.0
060971507021,0.0
060971527013,0.0
060971534041,0.0
060971522012,0.0
060971513011,0.0
060971531023,0.0
060971540003,0.0
060971501003,0.0
060375416051,0.0
060375529001,0.0
060375356073,0.0
060372383201,0.0
060372393202,0.0
060375310003,0.0
060372693004,0.0
060372182201,0.0
060372243202,0.0
060971535023,0.0
060971537054,0.0
060971535014,0.0
060375316042,0.0
060374025012,0.0
060372623022,0.0
060374070011,0.0
060372037202,0.0
060376200012,0.0
060376003022,0.0
060372407004,0.0
060372382004,0.0
060376008014,0.0
060372373002,0.0
060372377101,0.0
060372393201,0.0
060375341022,0.0
060971541004,0.0
060971534032,0.0
060971515031,0.0
060971510001,0.0
060971525011,0.0
060971535011,0.0
060971518003,0.0
060971534031,0.0
060971510003,0.0
060971510002,0.0
060971511002,0.0
060971535021,0.0
060971528014,0.0
060971541002,0.0
060971508004,0.0
060971527011,0.0
060971530052,0.0
060971515033,0.0
060971535013,0.0
060971513091,0.0
060971537051,0.0
060971535012,0.0
060971529062,0.0
060376009123,0.0
060375327002,0.0
060372373001,0.0
060375034013,0.0
060372325002,0.0
060590874031,0.0
060372288003,0.0
060377028011,0.0
060372286001,0.0
060372264202,0.0
060372717021,0.0
060376205211,0.0
060375702023,0.0
060375432011,0.0
060375711021,0.0
060375310002,0.0
060372200004,0.0
060971542014,0.0
060971501001,0.0
060971501002,0.0
060372411102,0.0
060372294102,0.0
060372754002,0.0
060375333002,0.0
060372752001,0.0
060372322001,0.0
060372172002,0.0
060374825031,0.0
060372621003,0.0
060372015032,0.0
060371917201,0.0
060374816031,0.0
060371993001,0.0
060371972001,0.0
060374049013,0.0
060371912031,0.0
060371918202,0.0
060371832203,0.0
060374039012,0.0
060372270201,0.0
060372347003,0.0
060372291001,0.0
060375015032,0.0
060372264201,0.0
060374301013,0.0
060371417003,0.0
060371835202,0.0
060374608002,0.0
060373020023,0.0
060373114001,0.0
060379800191,0.0
060371393013,0.0
060371224202,0.0
060371230102,0.0
060371312003,0.0
060371174041,0.0
060371081031,0.0
060971502033,0.0
060379105012,0.0
060375759023,0.0
060375764022,0.0
060371132311,0.0
060375751032,0.0
060376099001,0.0
060372966001,0.0
060379001021,0.0
060375545161,0.0
060375703041,0.0
060375549001,0.0
060375700022,0.0
060372126201,0.0
060372087201,0.0
060374328023,0.0
060374816032,0.0
060371956003,0.0
060371914102,0.0
060374808032,0.0
060376033011,0.0
060375528003,0.0
060376024022,0.0
060375338052,0.0
060374609004,0.0
060375425022,0.0
060375416062,0.0
060376030052,0.0
060376010023,0.0
060375355021,0.0
060376038013,0.0
060376203053,0.0
060376205214,0.0
060372226002,0.0
060372697004,0.0
060372182101,0.0
060374822012,0.0
060372124202,0.0
060374051013,0.0
060371864011,0.0
060371375022,0.0
060371284001,0.0
060373007011,0.0
060371210202,0.0
060379105052,0.0
060375705024,0.0
060375527002,0.0
060375416061,0.0
060372407002,0.0
060375318003,0.0
060379107151,0.0
060372140002,0.0
060379110012,0.0
060371957103,0.0
060373009012,0.0
060371247004,0.0
060379201021,0.0
060379201022,0.0
060371282101,0.0
060379201162,0.0
060379201191,0.0
060379203381,0.0
060377022012,0.0
060371343031,0.0
060371352012,0.0
060376009111,0.0
060374817111,0.0
060372717022,0.0
060372732002,0.0
060372736001,0.0
060372971101,0.0
060373021033,0.0
060373023021,0.0
060373101001,0.0
060373109003,0.0
060373118011,0.0
060374010023,0.0
060374016011,0.0
060374027022,0.0
060374033211,0.0
060374034032,0.0
060374038012,0.0
060374043022,0.0
060374012011,0.0
060374088001,0.0
060374303024,0.0
060374307212,0.0
060374307232,0.0
060374334032,0.0
060374823032,0.0
060371066431,0.0
060372095101,0.0
060374087051,0.0
060374608001,0.0
060375730041,0.0
060374610001,0.0
060375730044,0.0
060375763022,0.0
060377013043,0.0
060377019022,0.0
060374640004,0.0
060377021023,0.0
060952521022,0.0
060590992394,0.0
060971538091,0.0
060971539031,0.0
060971540002,0.0
060590994155,0.0
060591103021,0.0
060590422012,0.0
060590626483,0.0
060590875053,0.0
060590626102,0.0
060650438133,0.0
060650438134,0.0
060650444041,0.0
060971527022,0.0
060971511001,0.0
060971535024,0.0
060971530051,0.0
060650427261,0.0
060650432793,0.0
060650445162,0.0
060650488002,0.0
060730208103,0.0
060710112041,29.137931034482758
060710112061,31.375
060710112062,44.5
060710034033,57.0
060710084042,32.90909090909091
060710086022,2.3031301482701814
060971502042,0.0
060971502043,0.0
060530106062,0.0
060530121002,0.0
060530102022,0.0
060952529031,0.0
060952529104,0.0
060952505011,0.0
060952526052,0.0
060374803022,0.0
060374809012,0.0
060374822011,0.0
060374822013,0.0
060371956001,0.0
060372015012,0.0
060374021011,0.0
060371915001,0.0
060371853101,0.0
060377002001,0.0
060371894001,0.0
060371881003,0.0
060371814003,0.0
060374305021,0.0
060374621001,0.0
060377021025,0.0
060375006004,0.0
060377021026,0.0
060377021027,0.0
060375015043,0.0
060375024013,0.0
060375311012,0.0
060374616001,0.0
060371285001,0.0
060373022012,0.0
060371283032,0.0
060374603012,0.0
060371343061,0.0
060371197002,0.0
060371392001,0.0
060371235101,0.0
060371033001,0.0
060379201123,0.0
060371152021,0.0
060379107061,0.0
060379105021,0.0
060375752023,0.0
060375759022,0.0
060376501021,0.0
060375526012,0.0
060372218202,0.0
060374073012,0.0
060372624001,0.0
060371945002,0.0
060610209084,0.0
060610203003,0.0
060610203001,0.0
060610220131,0.0
060610204021,0.0
060610211281,0.0
060014333002,0.0
060014351033,0.0
060014352002,0.0
060014415012,0.0
060014415223,0.0
060014415231,0.0
060610220142,0.0
060610212042,0.0
060610205022,0.0
060610211292,0.0
060610211092,0.0
060610210431,0.0
060610210035,0.0
060610226001,0.0
060610211233,0.0
060610212031,0.0
060610205023,0.0
060610238001,0.0
060014041012,0.0
060014059012,0.0
060014059022,0.0
060014095002,0.0
060610216042,0.0
060610210432,0.0
060014415241,0.0
060014054021,0.0
060014105001,0.0
060014251042,0.0
060014331041,0.0
060014418004,0.0
060190027021,0.0
060371061122,0.0
060371902012,0.0
060371204003,0.0
060371210101,0.0
060371210102,0.0
060371908011,0.0
060371941021,0.0
060371958042,0.0
060372085011,0.0
060372086203,0.0
060372094021,0.0
060371042011,0.0
060570009003,0.0
060570012051,0.0
060570009001,0.0
060570012053,0.0
060371061131,0.0
060371061132,0.0
060371061141,0.0
060371210104,0.0
061110049011,0.0
060374316001,0.0
060374316002,0.0
060374316003,0.0
060730049002,0.0
060730049003,0.0
060730050001,0.0
060014419241,0.0
060014419242,0.0
060014419243,0.0
060014418003,0.0
060190046023,0.0
060014285002,0.0
060014403083,0.0
060014414014,0.0
060019820001,0.0
060019832001,0.0
060750308005,0.0
061110064004,0.0
061110073001,0.0
060730170402,0.0
060730170403,0.0
060730170412,0.0
060730170413,0.0
060730170414,0.0
060730170462,0.0
060730170472,0.0
060730170473,0.0
060730170481,0.0
061110049021,0.0
061110049022,0.0
061110052042,0.0
060730047002,0.0
060730048001,0.0
060730048003,0.0
060730049001,0.0
060730170483,0.0
060374610004,0.0
060599901000,0.0
060730170484,0.0
060730170491,0.0
060730170501,0.0
061070003021,0.0
060590994083,0.0
060591100153,0.0
060590626412,0.0
060590626482,0.0
060590639043,0.0
061110003022,0.0
060730173051,0.0
060371957201,0.0
060372086202,0.0
060372133101,0.0
060372133102,0.0
060372167001,0.0
060372167002,0.0
060372167003,0.0
060372182203,0.0
060371882013,0.0
060371200101,0.0
060371200102,0.0
060371200201,0.0
060371203001,0.0
060371203002,0.0
060371203003,0.0
060374319001,0.0
060371203004,0.0
060371204001,0.0
060371891013,0.0
060371891023,0.0
060371892012,0.0
060372372013,0.0
060372398024,0.0
060379005012,0.0
060379007011,0.0
060379108101,0.0
060371064032,0.0
060371065101,0.0
060371065201,0.0
060371065202,0.0
060374087241,0.0
060374027061,0.0
060374027063,0.0
060374028031,0.0
060371066042,0.0
060371066411,0.0
060371066422,0.0
060374027051,0.0
060374027052,0.0
060374027062,0.0
060374037213,0.0
060374045041,0.0
060372188001,0.0
060372221003,0.0
060372284201,0.0
060371070101,0.0
060371070201,0.0
060371070202,0.0
060371081021,0.0
060371042012,0.0
060371043101,0.0
060371043102,0.0
060374615022,0.0
060371044011,0.0
060371044012,0.0
060374615023,0.0
060371045001,0.0
060371045002,0.0
060371046101,0.0
060373018021,0.0
060373024015,0.0
060730096041,0.0
060378004062,0.0
060378004101,0.0
060378005041,0.0
061110074061,0.0
061110075091,0.0
061110075102,0.0
061110075111,0.0
061110075121,0.0
060730124023,0.0
060371081041,0.0
060371091001,0.0
060371046202,0.0
060371047011,0.0
060230111001,0.0
060371091002,0.0
060371092001,0.0
060371092002,0.0
060371093001,0.0
060371093003,0.0
060371094001,0.0
060371094002,0.0
060371094003,0.0
060371095001,0.0
060371095002,0.0
060371132111,0.0
060371132122,0.0
060374047011,0.0
060374047031,0.0
060590994154,0.0
060590889031,0.0
060372383102,0.0
060372691003,0.0
060372732001,0.0
060374050021,0.0
060374056001,0.0
060374070013,0.0
060590886012,0.0
060590219122,0.0
060374305025,0.0
060374605011,0.0
060374611001,0.0
060374624003,0.0
060375433044,0.0
060590762053,0.0
060590999044,0.0
060590993103,0.0
060590218221,0.0
060590869011,0.0
060590762024,0.0
060730199052,0.0
060730203041,0.0
060730212022,0.0
060730213022,0.0
061110004002,0.0
061110004004,0.0
061110006001,0.0
060730170502,0.0
060730171041,0.0
060730171071,0.0
060790125052,0.0
060790125021,0.0
060790125031,0.0
060790125032,0.0
060952523051,0.0
060730170224,0.0
061150401004,0.0
061150401005,0.0
060730100102,0.0
060730171072,0.0
061110006002,0.0
061110006004,0.0
060730171081,0.0
060730171082,0.0
060730171083,0.0
060730170372,0.0
060910100004,0.0
060390006022,0.0
060390006023,0.0
061110076132,0.0
061110076141,0.0
061110076143,0.0
061119901000,0.0
060133640021,0.0
060590630091,0.0
060510001012,0.0
060510001013,0.0
060510001014,0.0
061110077001,0.0
061110083043,0.0
061110084011,0.0
061110008001,0.0
060730171084,0.0
060230110003,0.0
060930007021,0.0
060930008002,0.0
060610206041,0.0
060730173033,0.0
060619900000,0.0
060230105022,0.0
060230105023,0.0
060110002002,0.0
060110001002,0.0
060110004003,0.0
060110004002,0.0
060110005001,0.0
060110001001,0.0
060110005003,0.0
060390001042,0.0
060390001043,0.0
060390005061,0.0
060390001044,0.0
060390001033,0.0
060390005062,0.0
060230012001,0.0
060230012003,0.0
060730203053,0.0
060230007003,0.0
060591100041,0.0
060230008001,0.0
060230008002,0.0
060230009001,0.0
060590863053,0.0
060590018021,0.0
060591106052,0.0
060590626273,0.0
061110010023,0.0
060270004001,0.0
060230108004,0.0
060230110001,0.0
060230110002,0.0
060590218201,0.0
060590110001,0.0
060590633013,0.0
060375706011,0.0
060376033012,0.0
061110012021,0.0
061110013021,0.0
061110012023,0.0
061110012041,0.0
061110012011,0.0
060855030011,0.0
060855030012,0.0
060590756073,0.0
060590524271,0.0
060590524211,0.0
060590524171,0.0
060590891062,0.0
060270003001,0.0
060270003002,0.0
060855029102,0.0
060855029101,0.0
060590320271,0.0
060590320431,0.0
060590740061,0.0
060590320032,0.0
060590761032,0.0
060590758131,0.0
060590995084,0.0
060855003002,0.0
060855030032,0.0
060855120421,0.0
060855135001,0.0
060855077023,0.0
060855050072,0.0
060855073021,0.0
060855006001,0.0
060855004001,0.0
060855004002,0.0
060855005001,0.0
061110009011,0.0
060855005002,0.0
060855005003,0.0
060855025002,0.0
060855026011,0.0
060855026012,0.0
060855030013,0.0
060855030021,0.0
060855030022,0.0
060855030031,0.0
060710008123,24.967741935483872
060855044101,0.0
060855005004,0.0
060855005005,0.0
060690007022,0.0
061010504013,0.0
060855026013,0.0
060690005012,0.0
060690005013,0.0
060855076002,0.0
060855066033,0.0
060855035042,0.0
060855110004,0.0
060855093034,0.0
060855017003,0.0
060855010001,0.0
060690008012,0.0
060690008023,0.0
060855010003,0.0
060855083031,0.0
060855120293,0.0
060855009011,0.0
060855009012,0.0
060855010002,0.0
060855010004,0.0
060855032123,0.0
060855011021,0.0
060855011023,0.0
060855026033,0.0
060855027011,0.0
060855027012,0.0
060590423053,0.0
060590626221,0.0
060590423251,0.0
060855118002,0.0
060855046021,0.0
060855120011,0.0
060855056002,0.0
060855037073,0.0
060590320462,0.0
060730170374,0.0
060730170391,0.0
060730170401,0.0
060590423393,0.0
060590759023,0.0
060590423074,0.0
060590320333,0.0
060590320443,0.0
060590741023,0.0
060855012002,0.0
060591101131,0.0
060855093031,0.0
060855081012,0.0
060855044182,0.0
060855119103,0.0
060855011011,0.0
060855012001,0.0
060855012003,0.0
061110014012,0.0
060855012004,0.0
060855013001,0.0
060855013002,0.0
061110011012,0.0
061110014011,0.0
060855123083,0.0
061110014021,0.0
060855014011,0.0
060855027013,0.0
060871011003,0.0
060855117011,0.0
060855053012,0.0
060855064022,0.0
060855072062,0.0
060855042011,0.0
060855031132,0.0
060855025004,0.0
060855098011,0.0
060855084011,0.0
060855124022,0.0
060855069004,0.0
060855031102,0.0
060855120211,0.0
060855014021,0.0
060855014022,0.0
060855015021,0.0
060855015022,0.0
060855069003,0.0
060855037113,0.0
060855025003,0.0
060855094032,0.0
060855123092,0.0
060855082032,0.0
060855045073,0.0
060855070022,0.0
060855091071,0.0
060855017002,0.0
060855018003,0.0
060855018004,0.0
060374329011,0.0
060374329012,0.0
060374329013,0.0
060374329021,0.0
060855020014,0.0
060374332003,0.0
060374332004,0.0
060855021012,0.0
060855021013,0.0
060770050031,0.0
060590626203,0.0
060590423331,0.0
060590423052,0.0
060590525221,0.0
060590637012,0.0
060590637025,0.0
060855020011,0.0
060855020012,0.0
060855020013,0.0
060871011001,0.0
060871012001,0.0
060871012002,0.0
060855028001,0.0
060855020021,0.0
060855020022,0.0
060855021011,0.0
060650462002,0.0
060855028003,0.0
060855029011,0.0
