Unnamed: 0,GEOID,Longitude,Latitude,LST_Celsius,impervious,Geographic Area Name,Total,Total_Urban,Total_Rural,PercentageUrban
217,60710041012,-117.3526351,34.16897035,46.79957746,51.66666666666666,Block Group 2; Census Tract 41.01; San Bernardino County; California,1226,1226,0,100.0
218,60710041032,-117.3230377,34.14144585,46.45246154,53.6875,Block Group 2; Census Tract 41.03; San Bernardino County; California,1842,1842,0,100.0
219,60710020162,-117.6061001,34.11140405,43.52728814,49.68421052631579,Block Group 2; Census Tract 20.16; San Bernardino County; California,1838,1838,0,100.0
220,60710074042,-117.2181391,34.14585698,45.84253731,43.266666666666666,Block Group 2; Census Tract 74.04; San Bernardino County; California,1110,1110,0,100.0
221,60710020294,-117.5694902,34.13027071,43.59622951,51.142857142857146,Block Group 4; Census Tract 20.29; San Bernardino County; California,1712,1712,0,100.0
222,60710020291,-117.5617795,34.13356513,42.70903226,60.25,Block Group 1; Census Tract 20.29; San Bernardino County; California,1436,1436,0,100.0
223,60710020351,-117.5483173,34.11769136,43.57266667,67.44444444444444,Block Group 1; Census Tract 20.35; San Bernardino County; California,1972,1972,0,100.0
224,60710020311,-117.5490205,34.12463924,42.50333333,61.5,Block Group 1; Census Tract 20.31; San Bernardino County; California,1771,1771,0,100.0
225,60710042023,-117.3182047,34.13243495,46.45484848,49.25,Block Group 3; Census Tract 42.02; San Bernardino County; California,1464,1464,0,100.0
226,60710047003,-117.3114398,34.13189227,46.45484848,41.142857142857146,Block Group 3; Census Tract 47; San Bernardino County; California,1043,1043,0,100.0
227,60710043023,-117.3348111,34.1146599,46.93,19.795454545454547,Block Group 3; Census Tract 43.02; San Bernardino County; California,1942,1942,0,100.0
228,60710044041,-117.3384566,34.1027244,46.60619048,47.5,Block Group 1; Census Tract 44.04; San Bernardino County; California,1996,1996,0,100.0
229,60710044033,-117.3363746,34.09585105,46.60619048,67.0,Block Group 3; Census Tract 44.03; San Bernardino County; California,2667,2667,0,100.0
230,60710045073,-117.2931908,34.16953243,46.06714286,38.46153846153846,Block Group 3; Census Tract 45.07; San Bernardino County; California,1857,1857,0,100.0
231,60710045071,-117.3005126,34.16824303,45.96352113,34.625,Block Group 1; Census Tract 45.07; San Bernardino County; California,1595,1595,0,100.0
232,60710074101,-117.2174718,34.13031791,46.67550725,34.69230769230769,Block Group 1; Census Tract 74.10; San Bernardino County; California,1126,1126,0,100.0
233,60710087083,-117.028218,34.015949,44.99470588,12.782608695652174,Block Group 3; Census Tract 87.08; San Bernardino County; California,1487,1487,0,100.0
234,60710018132,-117.6487226,34.0516794,44.99175439,46.5,Block Group 2; Census Tract 18.13; San Bernardino County; California,1282,1282,0,100.0
235,60710011011,-117.6630058,34.06789753,45.30127273,73.75,Block Group 1; Census Tract 11.01; San Bernardino County; California,1210,1210,0,100.0
236,60710018061,-117.6262021,34.02495888,44.97333333,53.2,Block Group 1; Census Tract 18.06; San Bernardino County; California,1498,1498,0,100.0
237,60710013091,-117.6275413,34.07649671,44.778,64.33333333333333,Block Group 1; Census Tract 13.09; San Bernardino County; California,1895,1895,0,100.0
238,60710015011,-117.6392854,34.06771971,44.85857143,48.75,Block Group 1; Census Tract 15.01; San Bernardino County; California,2538,2538,0,100.0
239,60710062041,-117.2511592,34.13967331,46.63115942,60.15384615384615,Block Group 1; Census Tract 62.04; San Bernardino County; California,1793,1793,0,100.0
240,60710047001,-117.3111789,34.12500549,46.63,49.71428571428572,Block Group 1; Census Tract 47; San Bernardino County; California,1328,1328,0,100.0
241,60710079042,-117.1642422,34.11518481,44.82114286,39.94444444444444,Block Group 2; Census Tract 79.04; San Bernardino County; California,1678,1678,0,100.0
242,60710083013,-117.2103503,34.04644994,45.02253731,44.44444444444444,Block Group 3; Census Tract 83.01; San Bernardino County; California,1580,1580,0,100.0
243,60710081001,-117.1836364,34.05613647,44.36820896,62.96551724137931,Block Group 1; Census Tract 81; San Bernardino County; California,869,869,0,100.0
244,60710041041,-117.3329187,34.15320562,46.94850746,39.90476190476191,Block Group 1; Census Tract 41.04; San Bernardino County; California,2418,2418,0,100.0
245,60710021092,-117.5604018,34.07243788,44.50824561,62.67213114754098,Block Group 2; Census Tract 21.09; San Bernardino County; California,1661,1661,0,100.0
246,60710031022,-117.4400809,34.09030793,45.89866667,58.22222222222222,Block Group 2; Census Tract 31.02; San Bernardino County; California,1431,1431,0,100.0
247,60710034043,-117.4074763,34.10536959,46.347,49.0,Block Group 3; Census Tract 34.04; San Bernardino County; California,882,882,0,100.0
248,60710036051,-117.396478,34.08135281,45.77,50.72727272727273,Block Group 1; Census Tract 36.05; San Bernardino County; California,2072,2072,0,100.0
249,60710036052,-117.3877608,34.08136375,45.96448276,50.71428571428572,Block Group 2; Census Tract 36.05; San Bernardino County; California,2236,2236,0,100.0
250,60710035053,-117.379665,34.11720058,45.52904762,52.333333333333336,Block Group 3; Census Tract 35.05; San Bernardino County; California,2472,2472,0,100.0
251,60710036031,-117.3877692,34.08863522,45.84830508,48.53846153846154,Block Group 1; Census Tract 36.03; San Bernardino County; California,2276,2276,0,100.0
252,60710076032,-117.2132514,34.11911906,46.49405797,51.81818181818182,Block Group 2; Census Tract 76.03; San Bernardino County; California,969,969,0,100.0
253,60710074091,-117.2131008,34.12489815,46.68942029,42.7,Block Group 1; Census Tract 74.09; San Bernardino County; California,2104,2104,0,100.0
254,60710021032,-117.6124491,34.10314615,44.71428571,53.0,Block Group 2; Census Tract 21.03; San Bernardino County; California,1012,1012,0,100.0
255,60710021051,-117.6123384,34.09729372,44.71428571,60.41666666666666,Block Group 1; Census Tract 21.05; San Bernardino County; California,2670,2670,0,100.0
256,60710086014,-117.1259989,34.07199178,44.27,41.5,Block Group 4; Census Tract 86.01; San Bernardino County; California,2554,2554,0,100.0
257,60710087093,-117.0473865,34.01698949,45.66701493,29.5,Block Group 3; Census Tract 87.09; San Bernardino County; California,2088,2088,0,100.0
258,60710087103,-117.0518616,34.02321799,45.66701493,31.1,Block Group 3; Census Tract 87.10; San Bernardino County; California,1302,1302,0,100.0
259,60710087101,-117.0432398,34.02331431,45.48647059,44.45454545454545,Block Group 1; Census Tract 87.10; San Bernardino County; California,1644,1644,0,100.0
260,60710020182,-117.5833362,34.1387995,43.10384615,47.70588235294117,Block Group 2; Census Tract 20.18; San Bernardino County; California,2517,2517,0,100.0
261,60710099061,-117.3776139,34.47599489,48.24481481,30.27272727272728,Block Group 1; Census Tract 99.06; San Bernardino County; California,1949,1949,0,100.0
262,60710026044,-117.4890469,34.03800222,46.20035714,56.2,Block Group 4; Census Tract 26.04; San Bernardino County; California,1450,1450,0,100.0
263,60710044032,-117.3411693,34.09614901,46.60619048,57.0,Block Group 2; Census Tract 44.03; San Bernardino County; California,1198,1198,0,100.0
264,60710020273,-117.5978807,34.11782635,43.32355932,51.1764705882353,Block Group 3; Census Tract 20.27; San Bernardino County; California,1679,1679,0,100.0
265,60710001174,-117.7629525,33.98693715,42.15847458,41.0,Block Group 4; Census Tract 1.17; San Bernardino County; California,1076,1076,0,100.0
266,60710020192,-117.5684797,34.13948264,42.70903226,48.9,Block Group 2; Census Tract 20.19; San Bernardino County; California,2618,2618,0,100.0
267,60710020293,-117.5726475,34.13280811,42.70903226,56.15384615384615,Block Group 3; Census Tract 20.29; San Bernardino County; California,1169,1169,0,100.0
268,60710036092,-117.379838,34.0807757,45.91793103,53.833333333333336,Block Group 2; Census Tract 36.09; San Bernardino County; California,1750,1750,0,100.0
269,60710001095,-117.7254842,33.97254316,42.46933333,40.76923076923077,Block Group 5; Census Tract 1.09; San Bernardino County; California,1231,1231,0,100.0
270,60710004014,-117.721187,34.00402631,43.66868852,63.07142857142857,Block Group 4; Census Tract 4.01; San Bernardino County; California,2184,2184,0,100.0
271,60710045052,-117.289173,34.17340947,46.06714286,44.72727272727273,Block Group 2; Census Tract 45.05; San Bernardino County; California,1246,1246,0,100.0
272,60710071101,-117.2933004,34.05287811,46.33571429,49.25,Block Group 1; Census Tract 71.10; San Bernardino County; California,1423,1423,0,100.0
273,60710071103,-117.283199,34.05693326,45.3034375,59.11111111111112,Block Group 3; Census Tract 71.10; San Bernardino County; California,1934,1934,0,100.0
274,60710074103,-117.2218753,34.13394987,46.12043478,33.2,Block Group 3; Census Tract 74.10; San Bernardino County; California,1070,1070,0,100.0
275,60710003043,-117.6852797,34.05394049,44.66525424,49.94736842105263,Block Group 3; Census Tract 3.04; San Bernardino County; California,1580,1580,0,100.0
276,60710031021,-117.4400526,34.08121824,45.52032258,56.06666666666667,Block Group 1; Census Tract 31.02; San Bernardino County; California,2635,2635,0,100.0
277,60710018031,-117.6240434,34.03220125,44.97333333,73.63636363636364,Block Group 1; Census Tract 18.03; San Bernardino County; California,2639,2639,0,100.0
278,60710009031,-117.6462418,34.09710763,44.21241379,62.16666666666666,Block Group 1; Census Tract 9.03; San Bernardino County; California,990,990,0,100.0
279,60710014002,-117.6510039,34.06468595,44.85857143,70.0,Block Group 2; Census Tract 14; San Bernardino County; California,1759,1759,0,100.0
280,60710048001,-117.30578,34.11204537,46.65676923,53.4,Block Group 1; Census Tract 48; San Bernardino County; California,1853,1853,0,100.0
281,60710040032,-117.3795933,34.04655148,46.34333333,46.78947368421053,Block Group 2; Census Tract 40.03; San Bernardino County; California,1660,1660,0,100.0
282,60710029024,-117.4218891,34.10343452,45.86166667,47.44444444444444,Block Group 4; Census Tract 29.02; San Bernardino County; California,1067,1067,0,100.0
283,60710034014,-117.4139856,34.09582268,46.11237288,39.5,Block Group 4; Census Tract 34.01; San Bernardino County; California,1929,1929,0,100.0
284,60710034052,-117.4061985,34.10136442,46.11237288,29.0,Block Group 2; Census Tract 34.05; San Bernardino County; California,1113,1113,0,100.0
285,60710036091,-117.3768827,34.07321735,46.34166667,58.90476190476191,Block Group 1; Census Tract 36.09; San Bernardino County; California,1103,1103,0,100.0
286,60710045092,-117.3093194,34.1754625,45.85611111,44.45454545454545,Block Group 2; Census Tract 45.09; San Bernardino County; California,1656,1656,0,100.0
287,60710045072,-117.3104006,34.16919389,45.85611111,43.388888888888886,Block Group 2; Census Tract 45.07; San Bernardino County; California,2091,2091,0,100.0
288,60710074071,-117.2399787,34.1340496,46.22408451,61.5,Block Group 1; Census Tract 74.07; San Bernardino County; California,936,936,0,100.0
289,60710079031,-117.1765806,34.11798766,45.51028571,41.08695652173913,Block Group 1; Census Tract 79.03; San Bernardino County; California,1813,1813,0,100.0
290,60710099102,-117.3390748,34.49535561,47.74789474,29.40384615384616,Block Group 2; Census Tract 99.10; San Bernardino County; California,3120,3120,0,100.0
291,60710094002,-117.0229939,34.89597723,48.27701754,71.0,Block Group 2; Census Tract 94; San Bernardino County; California,759,759,0,100.0
292,60710100104,-117.3254177,34.45609677,48.22034483,12.671641791044776,Block Group 4; Census Tract 100.10; San Bernardino County; California,2291,2291,0,100.0
293,60710008242,-117.6606247,34.10516747,44.02389831,58.0,Block Group 2; Census Tract 8.24; San Bernardino County; California,1622,1622,0,100.0
294,60710004033,-117.7166294,34.04075792,43.732,33.65217391304348,Block Group 3; Census Tract 4.03; San Bernardino County; California,1822,1822,0,100.0
295,60710008152,-117.6734075,34.12796316,41.97896552,48.6875,Block Group 2; Census Tract 8.15; San Bernardino County; California,1883,1883,0,100.0
296,60710008162,-117.6607849,34.13165024,41.47779661,47.708333333333336,Block Group 2; Census Tract 8.16; San Bernardino County; California,1640,1640,0,100.0
297,60710027052,-117.3917169,34.14860753,45.15523077,55.1764705882353,Block Group 2; Census Tract 27.05; San Bernardino County; California,1717,1717,0,100.0
298,60710027062,-117.3783856,34.13952647,45.63492308,47.0,Block Group 2; Census Tract 27.06; San Bernardino County; California,1779,1779,0,100.0
299,60710027063,-117.3764743,34.14406643,45.0809375,50.92857142857143,Block Group 3; Census Tract 27.06; San Bernardino County; California,2138,2138,0,100.0
300,60710033022,-117.4262428,34.07581495,45.42555556,51.6,Block Group 2; Census Tract 33.02; San Bernardino County; California,1394,1394,0,100.0
301,60710035091,-117.3791067,34.09952771,46.69733333,59.0,Block Group 1; Census Tract 35.09; San Bernardino County; California,2517,2517,0,100.0
302,60710112032,-116.8847499,34.24048927,29.378,20.37142857142857,Block Group 2; Census Tract 112.03; San Bernardino County; California,430,430,0,100.0
303,60710120013,-117.0159862,34.8765285,48.35137931,45.94117647058823,Block Group 3; Census Tract 120.01; San Bernardino County; California,1751,1751,0,100.0
304,60710081002,-117.1977239,34.05443613,45.16134328,48.0,Block Group 2; Census Tract 81; San Bernardino County; California,1774,1774,0,100.0
305,60710045103,-117.3173475,34.17542326,46.21972222,53.0,Block Group 3; Census Tract 45.10; San Bernardino County; California,1759,1759,0,100.0
306,60710045102,-117.3242768,34.17519058,46.21972222,44.85714285714285,Block Group 2; Census Tract 45.10; San Bernardino County; California,1662,1662,0,100.0
307,60710099081,-117.3600256,34.47782008,47.76220339,46.125,Block Group 1; Census Tract 99.08; San Bernardino County; California,2702,2702,0,100.0
308,60710099062,-117.3687231,34.47402667,47.83241379,48.0,Block Group 2; Census Tract 99.06; San Bernardino County; California,1735,1735,0,100.0
309,60710084021,-117.1541637,34.06644389,44.24043478,50.5,Block Group 1; Census Tract 84.02; San Bernardino County; California,879,879,0,100.0
310,60710084022,-117.1454276,34.06645558,43.67944444,52.4,Block Group 2; Census Tract 84.02; San Bernardino County; California,2786,2786,0,100.0
311,60710084024,-117.1520104,34.05922677,43.86545455,43.9,Block Group 4; Census Tract 84.02; San Bernardino County; California,1459,1459,0,100.0
312,60710097172,-117.2502194,34.50908399,46.49305085,28.0377358490566,Block Group 2; Census Tract 97.17; San Bernardino County; California,2359,2359,0,100.0
313,60710084041,-117.1650313,34.06083248,45.23911765,30.416666666666668,Block Group 1; Census Tract 84.04; San Bernardino County; California,1248,1248,0,100.0
314,60710047004,-117.3046791,34.12173861,46.68375,54.0,Block Group 4; Census Tract 47; San Bernardino County; California,1078,1078,0,100.0
315,60710054003,-117.2842227,34.13370472,46.23298507,65.8,Block Group 3; Census Tract 54; San Bernardino County; California,2151,2151,0,100.0
316,60710098001,-117.2955948,34.53128185,47.79385965,59.142857142857146,Block Group 1; Census Tract 98; San Bernardino County; California,1197,1197,0,100.0
317,60710098002,-117.2957126,34.54031719,48.12071429,41.11111111111112,Block Group 2; Census Tract 98; San Bernardino County; California,1011,1011,0,100.0
318,60710098003,-117.3046348,34.53853587,48.27036364,26.21052631578948,Block Group 3; Census Tract 98; San Bernardino County; California,1464,1464,0,100.0
319,60710100142,-117.3067878,34.43138004,47.57372881,29.75,Block Group 2; Census Tract 100.14; San Bernardino County; California,1891,1891,0,100.0
320,60710100143,-117.3080564,34.42547085,47.44580645,45.0,Block Group 3; Census Tract 100.14; San Bernardino County; California,2001,2001,0,100.0
321,60710100151,-117.3223671,34.43445614,47.57372881,26.32,Block Group 1; Census Tract 100.15; San Bernardino County; California,2562,2562,0,100.0
322,60710071042,-117.300539,34.02702462,44.81,14.555555555555555,Block Group 2; Census Tract 71.04; San Bernardino County; California,992,992,0,100.0
323,60710071061,-117.3180284,34.02118551,47.08833333,51.2,Block Group 1; Census Tract 71.06; San Bernardino County; California,1001,1001,0,100.0
324,60710084031,-117.1613839,34.05046343,41.7780597,46.0,Block Group 1; Census Tract 84.03; San Bernardino County; California,1376,1376,0,100.0
325,60710086011,-117.1320262,34.07138844,44.07876712,44.63157894736842,Block Group 1; Census Tract 86.01; San Bernardino County; California,923,923,0,100.0
326,60710087054,-117.0911749,34.02717641,46.31358209,22.83333333333333,Block Group 4; Census Tract 87.05; San Bernardino County; California,1238,1238,0,100.0
327,60710087082,-117.0300001,34.00752315,44.74043478,24.35,Block Group 2; Census Tract 87.08; San Bernardino County; California,1666,1666,0,100.0
328,60710087092,-117.0427797,34.0094546,45.53268657,20.94117647058824,Block Group 2; Census Tract 87.09; San Bernardino County; California,1368,1368,0,100.0
329,60710099121,-117.3081828,34.51071807,47.73857143,51.625,Block Group 1; Census Tract 99.12; San Bernardino County; California,2117,2117,0,100.0
330,60710099122,-117.3089266,34.50338194,47.99444444,53.0,Block Group 2; Census Tract 99.12; San Bernardino County; California,1515,1515,0,100.0
331,60710099123,-117.3183178,34.50662463,47.99444444,41.34782608695652,Block Group 3; Census Tract 99.12; San Bernardino County; California,2063,2063,0,100.0
332,60710084033,-117.1488006,34.04273637,42.14363636,23.5,Block Group 3; Census Tract 84.03; San Bernardino County; California,1631,1631,0,100.0
333,60710100192,-117.3117189,34.41146814,47.29419355,20.5,Block Group 2; Census Tract 100.19; San Bernardino County; California,2469,2469,0,100.0
334,60710098004,-117.3068527,34.53178019,47.77666667,46.0,Block Group 4; Census Tract 98; San Bernardino County; California,1379,1379,0,100.0
335,60710100191,-117.3230474,34.41114899,47.29233333,22.375,Block Group 1; Census Tract 100.19; San Bernardino County; California,1823,1823,0,100.0
336,60710100193,-117.3178836,34.39258989,46.258,16.349206349206348,Block Group 3; Census Tract 100.19; San Bernardino County; California,1372,1372,0,100.0
337,60710100211,-117.269327,34.39024279,47.06147059,25.05555555555556,Block Group 1; Census Tract 100.21; San Bernardino County; California,2301,2301,0,100.0
338,60710100232,-117.3329538,34.3881762,45.74967213,14.486486486486486,Block Group 2; Census Tract 100.23; San Bernardino County; California,1569,1569,0,100.0
339,60710016001,-117.6422719,34.05899883,45.15509091,70.44444444444444,Block Group 1; Census Tract 16; San Bernardino County; California,1053,1053,0,100.0
340,60710074041,-117.2150921,34.14133927,45.84253731,32.375,Block Group 1; Census Tract 74.04; San Bernardino County; California,932,932,0,100.0
341,60710108033,-117.2751805,34.23540959,30.72388889,3.3684210526315788,Block Group 3; Census Tract 108.03; San Bernardino County; California,1100,1100,0,100.0
342,60710108042,-117.2736085,34.24150644,30.53724638,6.115384615384615,Block Group 2; Census Tract 108.04; San Bernardino County; California,1250,1250,0,100.0
343,60710104133,-116.4320434,34.11339381,45.82903226,22.62264150943396,Block Group 3; Census Tract 104.13; San Bernardino County; California,1713,1713,0,100.0
344,60710074043,-117.2033092,34.14430882,45.58,23.5,Block Group 3; Census Tract 74.04; San Bernardino County; California,821,821,0,100.0
345,60710074044,-117.1953034,34.14166581,45.02,42.07692307692308,Block Group 4; Census Tract 74.04; San Bernardino County; California,885,885,0,100.0
346,60710074045,-117.2056096,34.13835589,46.17428571,56.833333333333336,Block Group 5; Census Tract 74.04; San Bernardino County; California,890,890,0,100.0
347,60710084034,-117.1677372,34.05230589,44.28484848,40.1764705882353,Block Group 4; Census Tract 84.03; San Bernardino County; California,1018,1018,0,100.0
348,60710127001,-117.555462,34.04990031,46.17666667,67.70208333333333,Block Group 1; Census Tract 127; San Bernardino County; California,1864,1864,0,100.0
349,60710022041,-117.5084789,34.07043013,47.08107143,69.840625,Block Group 1; Census Tract 22.04; San Bernardino County; California,781,781,0,100.0
350,60710020271,-117.5979036,34.11036242,43.95689655,50.57142857142857,Block Group 1; Census Tract 20.27; San Bernardino County; California,2125,2125,0,100.0
351,60710011013,-117.6582857,34.06516339,45.30127273,73.66666666666667,Block Group 3; Census Tract 11.01; San Bernardino County; California,1295,1295,0,100.0
352,60710015031,-117.6340649,34.06523135,44.62037037,54.5,Block Group 1; Census Tract 15.03; San Bernardino County; California,1808,1808,0,100.0
353,60710008253,-117.6795514,34.09112892,44.77392857,68.0,Block Group 3; Census Tract 8.25; San Bernardino County; California,859,859,0,100.0
354,60710066042,-117.3301205,34.09191788,46.46612903,51.8,Block Group 2; Census Tract 66.04; San Bernardino County; California,1954,1954,0,100.0
355,60710074092,-117.2218286,34.12491125,46.67550725,42.57142857142857,Block Group 2; Census Tract 74.09; San Bernardino County; California,1999,1999,0,100.0
356,60710074093,-117.2021488,34.12487518,46.23142857,46.391304347826086,Block Group 3; Census Tract 74.09; San Bernardino County; California,2175,2175,0,100.0
357,60710074073,-117.2387283,34.13069794,46.7242029,42.8,Block Group 3; Census Tract 74.07; San Bernardino County; California,1044,1044,0,100.0
358,60710074102,-117.2021538,34.13214116,46.17428571,50.375,Block Group 2; Census Tract 74.10; San Bernardino County; California,1731,1731,0,100.0
359,60710074081,-117.2361485,34.12590296,46.7242029,43.625,Block Group 1; Census Tract 74.08; San Bernardino County; California,1500,1500,0,100.0
360,60710074082,-117.2377855,34.12225651,47.3619403,56.0,Block Group 2; Census Tract 74.08; San Bernardino County; California,1478,1478,0,100.0
361,60710020352,-117.572559,34.12001705,43.68606557,56.4,Block Group 2; Census Tract 20.35; San Bernardino County; California,2626,2626,0,100.0
362,60710040012,-117.4037911,34.0494069,47.32655172,26.517241379310345,Block Group 2; Census Tract 40.01; San Bernardino County; California,1848,1848,0,100.0
363,60710100102,-117.345595,34.46212289,49.36672727,27.945945945945947,Block Group 2; Census Tract 100.10; San Bernardino County; California,1449,1449,0,100.0
364,60710067001,-117.318233,34.08538671,46.58333333,55.3,Block Group 1; Census Tract 67; San Bernardino County; California,1498,1498,0,100.0
365,60710067002,-117.3238728,34.08733098,46.82777778,58.3,Block Group 2; Census Tract 67; San Bernardino County; California,1084,1084,0,100.0
366,60710067003,-117.3225433,34.07912879,46.58333333,51.55555555555556,Block Group 3; Census Tract 67; San Bernardino County; California,992,992,0,100.0
367,60710067004,-117.3233618,34.07525843,46.54032258,58.25,Block Group 4; Census Tract 67; San Bernardino County; California,910,910,0,100.0
368,60710125004,-117.3246107,34.06988354,46.65129032,65.25,Block Group 4; Census Tract 125; San Bernardino County; California,1045,1045,0,100.0
369,60710040042,-117.3912563,34.06383387,46.33533333,63.625,Block Group 2; Census Tract 40.04; San Bernardino County; California,1632,1632,0,100.0
370,60710036061,-117.3941971,34.07320303,45.82241379,59.42857142857143,Block Group 1; Census Tract 36.06; San Bernardino County; California,900,900,0,100.0
371,60710076033,-117.2218496,34.11763787,46.91,55.785714285714285,Block Group 3; Census Tract 76.03; San Bernardino County; California,2420,2420,0,100.0
372,60710076031,-117.2218599,34.11033504,46.51084507,31.9,Block Group 1; Census Tract 76.03; San Bernardino County; California,1670,1670,0,100.0
373,60710076042,-117.2066362,34.11404496,45.98166667,43.27272727272727,Block Group 2; Census Tract 76.04; San Bernardino County; California,1335,1335,0,100.0
374,60710044042,-117.3458834,34.09603323,46.38460317,49.41666666666666,Block Group 2; Census Tract 44.04; San Bernardino County; California,1482,1482,0,100.0
375,60710046034,-117.3088604,34.15463634,45.91179104,18.205882352941178,Block Group 4; Census Tract 46.03; San Bernardino County; California,2061,2061,0,100.0
376,60710123001,-117.2196639,34.13941127,46.12043478,31.789473684210527,Block Group 1; Census Tract 123; San Bernardino County; California,1481,1481,0,100.0
377,60710073061,-117.2488324,34.05074981,45.24875,53.54545454545455,Block Group 1; Census Tract 73.06; San Bernardino County; California,2047,2047,0,100.0
378,60719802001,-117.3731647,34.5899256,46.88586207,19.12,Block Group 1; Census Tract 9802; San Bernardino County; California,3953,3953,0,100.0
379,60710038043,-117.3554242,34.11903648,46.4190625,46.9,Block Group 3; Census Tract 38.04; San Bernardino County; California,2073,2073,0,100.0
380,60710099101,-117.3445482,34.47824591,47.37229508,63.90476190476191,Block Group 1; Census Tract 99.10; San Bernardino County; California,2129,2129,0,100.0
381,60710036111,-117.3632821,34.08200301,46.086,58.85714285714285,Block Group 1; Census Tract 36.11; San Bernardino County; California,2883,2883,0,100.0
382,60710104131,-116.4480711,34.11460427,45.70508197,29.096774193548388,Block Group 1; Census Tract 104.13; San Bernardino County; California,1789,1789,0,100.0
383,60710108043,-117.2637511,34.2488279,30.75189189,4.157894736842105,Block Group 3; Census Tract 108.04; San Bernardino County; California,675,675,0,100.0
384,60710020372,-117.5039993,34.11254802,44.18559322,55.0,Block Group 2; Census Tract 20.37; San Bernardino County; California,2210,2210,0,100.0
385,60710006062,-117.6783782,34.01550488,45.04868852,63.71428571428572,Block Group 2; Census Tract 6.06; San Bernardino County; California,1928,1928,0,100.0
386,60710021012,-117.6244178,34.10244765,43.84655172,52.77777777777778,Block Group 2; Census Tract 21.01; San Bernardino County; California,1807,1807,0,100.0
387,60710020313,-117.5552182,34.12594657,42.64666667,60.18181818181818,Block Group 3; Census Tract 20.31; San Bernardino County; California,1839,1839,0,100.0
388,60710031023,-117.440086,34.08668016,45.89866667,47.833333333333336,Block Group 3; Census Tract 31.02; San Bernardino County; California,1778,1778,0,100.0
389,60710036032,-117.3965054,34.08862158,45.754,51.84615384615385,Block Group 2; Census Tract 36.03; San Bernardino County; California,1983,1983,0,100.0
390,60710010013,-117.6760143,34.08006308,44.45392857,44.875,Block Group 3; Census Tract 10.01; San Bernardino County; California,1286,1286,0,100.0
391,60710040011,-117.4028402,34.062066,46.33533333,56.55882352941177,Block Group 1; Census Tract 40.01; San Bernardino County; California,2583,2583,0,100.0
392,60710079041,-117.1702801,34.11474684,44.82114286,53.84615384615385,Block Group 1; Census Tract 79.04; San Bernardino County; California,1471,1471,0,100.0
393,60710120023,-117.0086696,34.88041117,48.66965517,49.77777777777778,Block Group 3; Census Tract 120.02; San Bernardino County; California,1112,1112,0,100.0
394,60710120024,-116.9994335,34.8801211,48.75508475,56.61111111111112,Block Group 4; Census Tract 120.02; San Bernardino County; California,2153,2153,0,100.0
395,60710002032,-117.6960223,34.07847637,44.69472727,58.27272727272727,Block Group 2; Census Tract 2.03; San Bernardino County; California,920,920,0,100.0
396,60710092013,-117.6133494,34.3523634,32.41736842,22.65,Block Group 3; Census Tract 92.01; San Bernardino County; California,1369,1369,0,100.0
397,60710001071,-117.7223861,33.98613936,42.77949153,50.875,Block Group 1; Census Tract 1.07; San Bernardino County; California,2806,2806,0,100.0
398,60710008173,-117.6869779,34.11301315,42.99622951,33.56363636363636,Block Group 3; Census Tract 8.17; San Bernardino County; California,1391,1391,0,100.0
399,60710002012,-117.6938366,34.08973436,43.66275862,70.43181818181819,Block Group 2; Census Tract 2.01; San Bernardino County; California,2937,2937,0,100.0
400,60710003041,-117.6981467,34.05598266,44.55305085,59.03333333333333,Block Group 1; Census Tract 3.04; San Bernardino County; California,2149,2149,0,100.0
401,60710003042,-117.6984094,34.04973342,44.48901639,49.5,Block Group 2; Census Tract 3.04; San Bernardino County; California,2434,2434,0,100.0
402,60710025013,-117.4758988,34.07012345,45.19474576,70.6774193548387,Block Group 3; Census Tract 25.01; San Bernardino County; California,1452,1452,0,100.0
403,60710035071,-117.3944067,34.11040267,46.25,49.391304347826086,Block Group 1; Census Tract 35.07; San Bernardino County; California,2797,2797,0,100.0
404,60710040031,-117.3994946,34.04326451,47.32655172,45.91666666666666,Block Group 1; Census Tract 40.03; San Bernardino County; California,1828,1828,0,100.0
405,60710066011,-117.3378243,34.07596099,46.83866667,39.45454545454545,Block Group 1; Census Tract 66.01; San Bernardino County; California,1730,1730,0,100.0
406,60710043013,-117.3441059,34.11305836,46.6853125,46.85714285714285,Block Group 3; Census Tract 43.01; San Bernardino County; California,1950,1950,0,100.0
407,60710045091,-117.2987957,34.17507449,45.96352113,43.642857142857146,Block Group 1; Census Tract 45.09; San Bernardino County; California,1890,1890,0,100.0
408,60710066031,-117.3307999,34.08295667,46.43258065,55.15384615384615,Block Group 1; Census Tract 66.03; San Bernardino County; California,2395,2395,0,100.0
409,60710071043,-117.3088435,34.03042067,44.81,48.16666666666666,Block Group 3; Census Tract 71.04; San Bernardino County; California,1504,1504,0,100.0
410,60710071064,-117.326542,34.02487037,46.937,36.266666666666666,Block Group 4; Census Tract 71.06; San Bernardino County; California,1142,1142,0,100.0
411,60710083014,-117.198825,34.03946506,44.633125,42.0,Block Group 4; Census Tract 83.01; San Bernardino County; California,1671,1671,0,100.0
412,60710074072,-117.2305669,34.13220727,46.22408451,27.63636363636364,Block Group 2; Census Tract 74.07; San Bernardino County; California,1139,1139,0,100.0
413,60710100161,-117.3438464,34.44093334,48.73,35.88461538461539,Block Group 1; Census Tract 100.16; San Bernardino County; California,2631,2631,0,100.0
