GEOID,Longitude,Latitude,LST_Celsius,impervious
60552014013,-122.268806,38.3430466,38.53767123,0.0
60552011021,-122.3888323,38.32894869,38.53767123,0.0
60552010051,-122.2813374,38.20347372,38.53767123,0.0
60750326012,-122.4808034,37.76246585,38.53767123,0.0
60552014023,-122.2222223,38.32559561,38.53767123,0.0
60552004003,-122.2717206,38.30051908,38.53767123,0.0
60750313021,-122.464957,37.71628726,38.53767123,0.0
60750313022,-122.4692487,37.71456048,38.53767123,0.0
60750313023,-122.4669732,37.71145811,38.53767123,0.0
60750326013,-122.480649,37.76060045,38.53767123,0.0
60750326021,-122.4855054,37.76042033,38.53767123,0.0
60750326023,-122.4804097,37.75687324,38.53767123,0.0
60750328011,-122.4776449,37.74764484,38.53767123,0.0
60750328012,-122.4805959,37.74377059,38.53767123,0.0
60750328021,-122.482423,37.75093797,38.53767123,0.0
60750329013,-122.4901214,37.74522115,38.53767123,0.0
60750328022,-122.4780266,37.75323425,38.53767123,0.0
60750328023,-122.4834703,37.75440109,38.53767123,0.0
60750329011,-122.4903858,37.74894921,38.53767123,0.0
60750329014,-122.4899876,37.74335782,38.53767123,0.0
60750329021,-122.4907759,37.75454608,38.53767123,0.0
60750329023,-122.490514,37.75081328,38.53767123,0.0
60816052001,-122.3756599,37.58675197,38.53767123,0.0
61110074032,-118.7834529,34.17958071,40.31060606,0.0
60750332031,-122.4765372,37.71543014,38.53767123,0.0
60750332041,-122.4768625,37.71905081,38.53767123,0.0
60750332043,-122.4829412,37.72068213,38.53767123,0.0
61110075073,-118.7937001,34.23404695,40.31861538,0.0
61110074033,-118.7664662,34.17428186,42.440625,0.0
61110075064,-118.7484581,34.24384981,39.25612903,0.0
61110075072,-118.792684,34.24921784,39.88692308,0.0
60650432281,-117.2088297,33.57280095,44.84446154,0.0
60816096021,-122.2762008,37.48890898,38.53767123,0.0
60816097002,-122.2663834,37.46183795,38.53767123,0.0
60816106011,-122.2102334,37.47388618,38.53767123,0.0
60816133002,-122.2467956,37.4327649,38.53767123,0.0
60816135021,-122.4725036,37.52962989,38.53767123,0.0
60816135024,-122.4764107,37.50014768,38.53767123,0.0
61110075092,-118.8355722,34.21283373,40.73537313,0.0
60530112023,-121.2500494,36.33139025,42.8673913,0.0
60530113032,-121.0925096,36.15265911,39.73119403,0.0
60530113023,-121.1256993,36.2088291,38.66826087,0.0
60530140001,-121.8486513,36.61665778,38.53767123,0.0
60530133002,-121.8631325,36.60479938,38.53767123,0.0
60650432273,-117.2252056,33.58429923,45.50677419,0.0
60375343012,-118.1824705,33.95918809,43.61984127,0.0
60375343022,-118.176536,33.96105722,43.96809524,0.0
60375344041,-118.1906292,33.96749873,43.57031746,0.0
60375344042,-118.1906125,33.96481176,43.57031746,0.0
60375344051,-118.1836128,33.96833509,43.93698413,0.0
60375344062,-118.175187,33.96320553,43.96809524,0.0
60375345012,-118.2076796,33.96776387,43.45380952,0.0
60990008072,-121.0389983,37.68477858,38.53767123,0.0
60650432282,-117.2155709,33.57613281,43.9130303,0.0
60650432292,-117.2025476,33.59112715,43.99892308,0.0
60650432351,-117.1148154,33.62837203,46.606,0.0
60650435121,-116.9355674,33.76721288,46.09756757,0.0
60650435171,-117.0295989,33.82800955,46.01895522,0.0
60650438101,-117.0033676,33.95166385,43.46970588,0.0
60650438102,-117.0102228,33.95865731,43.26181818,0.0
60650422064,-117.3334051,33.95567424,42.35333333,0.0
60650423003,-117.3060805,34.01306495,45.39163934,0.0
60730170221,-117.0934328,32.90987768,39.18164179,0.0
60730170222,-117.094796,32.90567581,39.76242424,0.0
60730170223,-117.0913107,32.90429547,39.76242424,0.0
60990008033,-121.0355601,37.67970055,38.53767123,0.0
60990008051,-121.0172181,37.67947112,38.53767123,0.0
60990008052,-121.0273234,37.67849573,38.53767123,0.0
60990008061,-121.0174943,37.68565754,38.53767123,0.0
60990008071,-121.0433077,37.68764194,38.53767123,0.0
60990009062,-120.9269168,37.66042728,38.53767123,0.0
60990009051,-120.9487867,37.66533439,38.53767123,0.0
60990009052,-120.9528521,37.65815887,38.53767123,0.0
60990009053,-120.9440529,37.65866051,38.53767123,0.0
60374807022,-118.171883,34.10842581,40.05507463,0.0
60371398021,-118.5600918,34.15475593,38.91338462,0.0
60371212102,-118.4069842,34.24079728,44.17617647,0.0
60371175101,-118.4657601,34.23339363,44.25333333,0.0
60371349012,-118.5571473,34.1839976,43.05825397,0.0
60375741004,-118.1295913,33.81290388,39.40904762,0.0
60372962203,-118.283601,33.73956063,37.9324,0.0
60375424012,-118.2064655,33.89046926,42.48375,0.0
60372378001,-118.2956325,33.97330992,41.96619048,0.0
60375319023,-118.132805,34.00923787,44.27606061,0.0
60730133095,-117.0310466,32.61734007,38.9658209,0.0
60590762011,-117.8492197,33.83899452,42.40181818,0.0
60990009063,-120.9384117,37.65591741,38.53767123,0.0
60990009071,-120.9799466,37.68550288,38.53767123,0.0
60650444033,-116.6555153,33.54524011,47.10538462,0.0
60650447021,-116.4872908,33.8222669,49.12876923,0.0
60650448071,-116.5130949,33.79886096,47.06107692,0.0
60650424122,-117.2222775,33.96810622,44.96612903,0.0
60650506004,-117.2226616,33.55961523,45.52047619,0.0
60990009072,-120.9889713,37.68522022,38.53767123,0.0
60710081002,-117.1977239,34.05443613,45.16134328,48.0
60710045103,-117.3173475,34.17542326,46.21972222,53.0
60710045102,-117.3242768,34.17519058,46.21972222,44.85714285714285
60710099081,-117.3600256,34.47782008,47.76220339,46.125
60710099062,-117.3687231,34.47402667,47.83241379,48.0
60710099111,-117.3567231,34.49837932,46.82728814,20.307692307692307
60610210443,-121.3369197,38.78573209,38.53767123,0.0
60610210401,-121.3428671,38.7870351,38.53767123,0.0
60610211222,-121.2492468,38.82496058,38.53767123,0.0
60610211291,-121.2530832,38.78046209,38.53767123,0.0
60610210383,-121.3325794,38.75459662,38.53767123,0.0
60190085012,-119.5523634,36.6071176,39.57567568,0.0
60190065011,-119.3204857,36.62273569,41.00648649,0.0
60190066032,-119.458657,36.60756303,36.38324324,0.0
60190075004,-119.8359467,36.5488472,38.49649351,0.0
60730131042,-117.0765662,32.6154249,36.42070423,0.0
60190014121,-119.6639754,36.74358563,39.2527027,0.0
60190029061,-119.7230382,36.75962982,39.30480519,0.0
60190048013,-119.8143404,36.78872884,39.36973684,0.0
60190049022,-119.8051079,36.78836654,37.60297297,0.0
60190037023,-119.8221166,36.77340628,39.74864865,0.0
60670074262,-121.379545,38.70631533,38.53767123,0.0
60670081291,-121.3233612,38.70283862,38.53767123,0.0
60590761021,-117.8944027,33.79218267,42.34460317,0.0
60590761022,-117.8874407,33.78316879,41.5453125,0.0
60590761023,-117.893431,33.77669825,41.84365079,0.0
60590761033,-117.9017688,33.77807065,41.93412698,0.0
60590762012,-117.8474925,33.84370569,42.40181818,0.0
60374029022,-117.7448872,34.03341316,44.03275862,0.0
60374073023,-117.9578109,34.03727622,43.91235294,0.0
60372044201,-118.2108944,34.04576413,43.53774194,0.0
60372089031,-118.2719214,34.06044333,42.20809524,0.0
60372131001,-118.3107761,34.05060447,42.12873016,0.0
60372211101,-118.2900673,34.04575197,42.705,0.0
60374819011,-118.1469997,34.07460242,42.55909091,0.0
60375312022,-118.1833804,34.02577281,44.07285714,0.0
60375313011,-118.1771281,34.02139855,44.24741935,0.0
60375316041,-118.161993,34.02495318,44.50492063,0.0
60375321022,-118.1147481,33.99834744,44.40476923,0.0
60375325002,-118.222669,33.9896868,44.51262295,0.0
60375326052,-118.2251812,33.98637308,43.63952381,0.0
60375336012,-118.1945369,33.98061147,44.20777778,0.0
60375342021,-118.1589337,33.96087434,43.50015873,0.0
60375349001,-118.2323953,33.97106702,43.8795082,0.0
60375349002,-118.2369526,33.96832452,43.61852459,0.0
60375349003,-118.2370193,33.97287651,43.8795082,0.0
60375349004,-118.241226,33.97094659,43.61193548,0.0
60990009073,-120.9850057,37.67990489,38.53767123,0.0
60990009081,-120.9627598,37.68512674,38.53767123,0.0
60990009082,-120.9718907,37.68511777,38.53767123,0.0
60990009083,-120.9675908,37.67974578,38.53767123,0.0
60990009092,-120.9894929,37.67463492,38.53767123,0.0
60990009113,-120.9529492,37.67638257,38.53767123,0.0
60770053082,-121.4389056,37.74594464,38.53767123,0.0
60590751004,-117.8795695,33.75716425,41.57636364,0.0
60590882022,-117.9551438,33.79247114,42.04639344,0.0
60590882031,-117.9542603,33.78497832,41.94278689,0.0
60590882032,-117.9629987,33.78491768,41.65393443,0.0
60590883011,-117.9445377,33.79968363,42.58666667,0.0
60590883012,-117.9465017,33.79232196,42.28967213,0.0
60590883013,-117.9501782,33.79946748,42.58666667,0.0
60770053083,-121.4462802,37.74563606,38.53767123,0.0
60770054033,-121.4487754,37.73568122,38.53767123,0.0
60670071063,-121.5010881,38.65790197,38.53767123,0.0
60990009093,-120.9823145,37.66960993,38.53767123,0.0
60990009102,-120.9713345,37.67515238,38.53767123,0.0
60990009103,-120.9711397,37.66984917,38.53767123,0.0
60990009111,-120.9482846,37.6689369,38.53767123,0.0
60590885023,-117.9171462,33.77881376,42.03825397,0.0
60590884031,-117.9106451,33.79247428,42.47548387,0.0
60590884032,-117.9105137,33.78525559,42.30419355,0.0
60590885011,-117.9279205,33.77794048,42.00269841,0.0
60590885021,-117.9111554,33.77774686,42.03825397,0.0
60590885022,-117.9213869,33.77805453,41.96129032,0.0
60590890041,-117.9245602,33.75068278,41.43369231,0.0
60590886011,-117.9475551,33.77775451,41.91064516,0.0
60590886013,-117.9425702,33.77016053,41.799375,0.0
60590886014,-117.9462497,33.7723095,41.91064516,0.0
60590891022,-117.8999637,33.76428357,41.8509375,0.0
60670071072,-121.584529,38.66160977,38.53767123,0.0
60670070161,-121.5336833,38.63871408,38.53767123,0.0
60670070162,-121.5279529,38.63658402,38.53767123,0.0
60670070201,-121.5264621,38.61326527,38.53767123,0.0
60990010011,-120.9666586,37.66549381,38.53767123,0.0
60990010012,-120.9638534,37.65373619,38.53767123,0.0
60990010013,-120.9708724,37.66206161,38.53767123,0.0
60990010014,-120.9620381,37.66083953,38.53767123,0.0
60590890042,-117.9246049,33.75613181,41.89888889,0.0
60590890043,-117.9245184,33.74700005,41.43369231,0.0
60590891021,-117.9072425,33.76348497,41.8509375,0.0
60590891051,-117.9135316,33.75279587,41.65584615,0.0
60590891023,-117.9159425,33.76345797,41.93375,0.0
60590891041,-117.9158944,33.75797858,41.70428571,0.0
60590891043,-117.9050687,33.75731348,41.74904762,0.0
60590891053,-117.9129908,33.74715627,41.65584615,0.0
60590992201,-117.9860191,33.65501719,33.934,0.0
60374621003,-118.1393237,34.16523582,40.68636364,0.0
60371233032,-118.4116359,34.19915057,43.88857143,0.0
60371200202,-118.4520295,34.21971817,44.92138462,0.0
60379007012,-118.1443276,34.68578085,47.03188679,0.0
60372933041,-118.304446,33.79368087,39.12078947,0.0
60372381001,-118.3079099,33.96546697,41.67225806,0.0
60372312102,-118.2980394,34.01318555,43.02555556,0.0
60375332011,-118.2121201,33.98235955,43.79461538,0.0
60377015023,-118.4910349,34.02237988,34.48037037,0.0
60372183001,-118.3469147,34.04316381,41.18238095,0.0
60371833003,-118.2008952,34.11913224,41.41,0.0
60374303025,-118.0087223,34.15403032,42.5034375,0.0
60375343021,-118.1732911,33.95872288,43.48111111,0.0
60377001021,-118.356077,34.08878097,40.389375,0.0
60375344031,-118.1971846,33.96817272,43.45380952,0.0
60375347001,-118.2144845,33.97012982,43.5528125,0.0
60590992223,-117.9689237,33.73533585,39.80333333,0.0
60855038041,-121.8451203,37.37915565,38.53767123,0.0
60855038043,-121.8488999,37.37343532,38.53767123,0.0
60855037092,-121.8605332,37.36044946,38.53767123,0.0
60590992203,-117.9753215,33.65409395,35.27285714,0.0
60590992222,-117.9678182,33.73945406,40.50238095,0.0
60590992224,-117.9667518,33.73278551,39.80333333,0.0
60375358033,-118.2103971,33.94584577,43.1731746,0.0
60375416053,-118.2144474,33.89974649,42.79222222,0.0
60855037031,-121.837539,37.34527864,38.53767123,0.0
60590992231,-117.9591197,33.74310204,40.6684375,0.0
60590992393,-117.967184,33.63761563,33.59761905,0.0
60590992401,-117.9594436,33.63646886,32.615,0.0
60590992402,-117.9579285,33.65418488,35.37933333,0.0
60855039024,-121.8283467,37.37734439,38.53767123,0.0
60855039021,-121.8316444,37.37394176,38.53767123,0.0
60855037093,-121.8576629,37.36253634,38.53767123,0.0
60855043071,-121.852457,37.39464327,38.53767123,0.0
60855039022,-121.8282667,37.36953992,38.53767123,0.0
60373017022,-118.267185,34.1506142,40.94970588,0.0
60590995122,-118.1092825,33.74828718,33.22809524,0.0
60855031211,-121.8698666,37.30346934,38.53767123,0.0
60590992403,-117.9604843,33.64718369,35.37933333,0.0
60590992411,-117.9756016,33.72657271,39.46709677,0.0
60590992412,-117.9841299,33.72629362,39.46709677,0.0
60590993101,-118.011507,33.66211038,,0.0
60590993111,-118.0007352,33.65894417,33.00555556,0.0
60855031051,-121.8587583,37.32619797,38.53767123,0.0
60855043144,-121.8509988,37.40673512,38.53767123,0.0
60855020023,-121.9222402,37.31823315,38.53767123,0.0
60552005041,-122.290698,38.31122623,38.53767123,0.0
60552003022,-122.2604679,38.28312515,38.53767123,0.0
60552003013,-122.2664977,38.2845159,38.53767123,0.0
60552003012,-122.2764035,38.28383111,38.53767123,0.0
60590995112,-118.104778,33.74220524,33.86,0.0
60590995121,-118.1001941,33.74165628,33.86,0.0
60375766013,-118.1806167,33.76780145,,0.0
60372948201,-118.2656825,33.78126097,40.04260274,0.0
60375702021,-118.1726482,33.87971907,42.15774194,0.0
60375426023,-118.2306885,33.89933872,42.98460317,0.0
60376004002,-118.3155457,33.9400327,41.60741935,0.0
60372190101,-118.3200182,34.0276059,42.4603125,0.0
60377012013,-118.4923245,34.03877311,34.94793103,0.0
60372094031,-118.2733559,34.05387885,42.651875,0.0
60372124201,-118.3019772,34.05679092,41.70365079,0.0
60371914201,-118.2892831,34.08512324,42.64587302,0.0
60371835102,-118.2017031,34.11482134,41.41,0.0
60552007071,-122.3170538,38.3245669,38.53767123,0.0
60590995123,-118.1077967,33.74618908,33.22809524,0.0
60591101101,-118.0239174,33.82816923,41.96639344,0.0
60591101102,-118.0322449,33.83429791,41.78901639,0.0
60552003011,-122.2761104,38.29251486,38.53767123,0.0
60552007061,-122.3235604,38.33162981,38.53767123,0.0
60750426022,-122.4756063,37.78524405,38.53767123,0.0
60552007043,-122.3102639,38.3172636,38.53767123,0.0
60750426011,-122.4815549,37.78177348,38.53767123,0.0
60750426021,-122.47535,37.78152015,38.53767123,0.0
60750478011,-122.4917543,37.77316082,38.53767123,0.0
60750478013,-122.4909592,37.77700648,38.53767123,0.0
60750478021,-122.4960539,37.78056577,38.53767123,0.0
60750478023,-122.4962323,37.77832253,38.53767123,0.0
60750612001,-122.3883853,37.73762797,38.53767123,0.0
60750612002,-122.3912472,37.73779557,38.53767123,0.0
60591101142,-118.0500833,33.81285132,40.93360656,0.0
60591101103,-118.0332798,33.82727627,41.78901639,0.0
60591101111,-118.055092,33.84140901,41.74354839,0.0
60591101112,-118.0501407,33.82797615,41.15419355,0.0
60591101113,-118.05307,33.83511018,41.74354839,0.0
60591101141,-118.0412614,33.81286056,40.93360656,0.0
60374602003,-118.1336308,34.19802412,39.95746269,0.0
60375733002,-118.1744905,33.79170715,39.77142857,0.0
60375547003,-118.0801756,33.8834167,42.41825397,0.0
60376020032,-118.3371224,33.93435771,40.75,0.0
60375331041,-118.2257423,33.97676382,43.68129032,0.0
60375337022,-118.1804589,33.98334193,44.24746032,0.0
60372721003,-118.4424157,34.00363216,36.71333333,0.0
60372314002,-118.3126207,34.01211176,41.69096774,0.0
60710104202,-116.2974897,34.19031962,52.09421053,0.7115789473684211
60371241041,-118.3855924,34.18485896,43.46636364,0.0
60371242032,-118.3768483,34.17760234,43.46636364,0.0
60373109005,-118.3273707,34.17636311,42.89941176,0.0
60710103002,-116.4905072,34.87168384,50.96559322,0.4702279686968356
60373202013,-118.4401627,34.28652223,44.12111111,0.0
60710103003,-116.6788125,34.87564936,47.79818182,1.0717905405405406
60710104191,-116.2750594,34.12553234,42.69058824,3.885906040268456
60990012003,-120.9997066,37.64867095,38.53767123,0.0
60710097171,-117.2676898,34.52572267,44.59315789,14.1747572815534
61110075101,-118.834749,34.23405512,39.04138462,0.0
61110075103,-118.8320844,34.21894759,40.08761194,0.0
61110075131,-118.7881265,34.25384498,39.88692308,0.0
61110076091,-118.8907566,34.2707936,38.8009375,0.0
60530132002,-121.8657234,36.58291695,38.53767123,0.0
60530141041,-121.7979145,36.65145446,38.53767123,0.0
60530005021,-121.6282314,36.68127717,38.53767123,0.0
60990010015,-120.9689576,37.65581154,38.53767123,0.0
60990010022,-120.9800618,37.65410403,38.53767123,0.0
60990010023,-120.9771886,37.65176882,38.53767123,0.0
60990011001,-120.9815805,37.66452841,38.53767123,0.0
60990011003,-120.9893299,37.66136097,38.53767123,0.0
60990012001,-120.9878809,37.65336145,38.53767123,0.0
60990012002,-120.9897217,37.648332,38.53767123,0.0
60990013005,-120.9985222,37.6605915,38.53767123,0.0
60990013002,-121.0079829,37.65121594,38.53767123,0.0
60990013003,-121.0076366,37.66720854,38.53767123,0.0
60990013004,-121.0076661,37.6593517,38.53767123,0.0
60990013006,-120.9986686,37.65478557,38.53767123,0.0
60990014002,-121.0261002,37.66809806,38.53767123,0.0
60990014004,-121.016991,37.66037464,38.53767123,0.0
60371171012,-118.4620961,34.23911809,44.87333333,0.0
60371174071,-118.4687316,34.23009853,44.94415385,0.0
60710121013,-117.2653907,34.56388499,47.77067797,9.712918660287082
60371193411,-118.4458756,34.2371666,44.75941176,0.0
60371193421,-118.4463409,34.24077883,44.51,0.0
60371201061,-118.454163,34.22349395,44.74735294,0.0
60371212211,-118.3925082,34.22612318,44.56304348,0.0
60610231001,-121.3346064,38.80442769,38.53767123,0.0
60990014005,-121.0156366,37.65367668,38.53767123,0.0
60990015001,-121.0206814,37.64345543,38.53767123,0.0
60014043002,-122.2411377,37.84470792,38.53767123,0.0
60014043003,-122.2426186,37.84119844,38.53767123,0.0
60014045011,-122.2157425,37.82625466,38.53767123,0.0
60014048001,-122.2120881,37.80367992,38.53767123,0.0
60650438103,-116.9913041,33.9556672,43.21411765,0.0
60014078001,-122.1963642,37.78390839,38.53767123,0.0
60014078002,-122.184927,37.7813087,38.53767123,0.0
60014079001,-122.1815371,37.7899258,38.53767123,0.0
60014079002,-122.184662,37.7866734,38.53767123,0.0
60014079003,-122.1899712,37.78735506,38.53767123,0.0
60014213001,-122.2816984,37.89568992,38.53767123,0.0
60650438181,-116.9514644,33.9437537,43.385,0.0
60650438201,-116.9517767,33.91987559,42.39169014,0.0
60650432662,-117.1371159,33.50879163,43.00294118,0.0
60014213002,-122.284138,37.89323482,38.53767123,0.0
60014213003,-122.2786695,37.88599387,38.53767123,0.0
60014213004,-122.2803481,37.88773242,38.53767123,0.0
60014214001,-122.2690059,37.88918494,38.53767123,0.0
60014214002,-122.2732763,37.8873037,38.53767123,0.0
60014240014,-122.2742677,37.84786019,38.53767123,0.0
60014240021,-122.2825252,37.85172493,38.53767123,0.0
60014240022,-122.2803779,37.84903008,38.53767123,0.0
60650452131,-116.2643149,33.71766358,46.86903226,0.0
60650452141,-116.2940464,33.7386359,46.60606557,0.0
60650511001,-117.2056213,33.89593665,44.17952381,0.0
60650511002,-117.2111993,33.89172742,45.24741935,0.0
60014261001,-122.2290001,37.82974836,38.53767123,0.0
60014330002,-122.1361158,37.71716755,38.53767123,0.0
60014330003,-122.1329578,37.7129787,38.53767123,0.0
60014330004,-122.1284162,37.70939318,38.53767123,0.0
60659408001,-116.5398765,33.79887628,45.15258065,0.0
60659408002,-116.5364474,33.79747237,45.15258065,0.0
60014331021,-122.130724,37.7032501,38.53767123,0.0
60014331022,-122.135962,37.70062293,38.53767123,0.0
60014376001,-122.0798015,37.63525334,38.53767123,0.0
60014376002,-122.0821667,37.63562425,38.53767123,0.0
60014378001,-122.067398,37.64177255,38.53767123,0.0
60610210381,-121.3283919,38.76041223,38.53767123,0.0
60610210462,-121.303445,38.76433582,38.53767123,0.0
60372315002,-118.3130103,34.00548131,41.79290323,0.0
60372038004,-118.194611,34.04232322,44.00587302,0.0
60372038001,-118.194728,34.04802277,44.00587302,0.0
60375734023,-118.1760953,33.80061701,39.73119403,0.0
60379006082,-118.1060472,34.69306033,47.27945455,0.0
60190005021,-119.780176,36.74319909,41.26486486,0.0
60610210342,-121.2933453,38.78506195,38.53767123,0.0
60014378002,-122.0632723,37.64026414,38.53767123,0.0
60014421001,-121.9488149,37.551965,38.53767123,0.0
60014422002,-121.9363114,37.54261583,38.53767123,0.0
60014422003,-121.9390316,37.53717494,38.53767123,0.0
60610210341,-121.2962998,38.78138023,38.53767123,0.0
60610220111,-120.107849,39.282247,38.53767123,0.0
60610201042,-120.1199348,39.1825581,38.53767123,0.0
60610201071,-120.0125064,39.25158589,38.53767123,0.0
60610205012,-121.1458607,38.86140925,38.53767123,0.0
60014506041,-121.8922056,37.68138916,38.53767123,0.0
60014507411,-121.861687,37.6658297,38.53767123,0.0
60710084021,-117.1541637,34.06644389,44.24043478,50.5
60710084022,-117.1454276,34.06645558,43.67944444,52.4
60710084024,-117.1520104,34.05922677,43.86545455,43.9
60770052083,-121.437156,37.71535443,38.53767123,0.0
60190029032,-119.7237803,36.73977493,39.30480519,0.0
60190042124,-119.858038,36.81005355,37.84078947,0.0
60190054033,-119.7597804,36.81403434,41.07,0.0
60190078021,-120.0839713,36.33897271,42.83521739,0.0
60190059121,-119.6261175,36.80968961,37.52783784,0.0
60190054031,-119.7632647,36.81043332,41.07,0.0
60133780002,-122.3768554,37.91332609,38.53767123,0.0
60133790001,-122.3451767,37.92756046,38.53767123,0.0
60133790003,-122.3565163,37.92825491,38.53767123,0.0
60190002001,-119.8038972,36.73726686,37.60297297,0.0
60190013032,-119.7574185,36.72464093,38.44894737,0.0
60190013012,-119.7562844,36.73224877,38.44894737,0.0
60190013015,-119.7528883,36.73223394,38.44894737,0.0
60190013043,-119.7529428,36.72500128,38.44894737,0.0
60373021042,-118.2312582,34.14153516,41.56130435,0.0
60371342012,-118.5906508,34.2117897,45.21,0.0
60371173023,-118.4990142,34.23952649,43.6040625,0.0
60376510023,-118.3237684,33.81156647,39.55333333,0.0
60375545171,-118.0582932,33.86226221,41.64111111,0.0
60375738002,-118.0960861,33.82111969,40.11761905,0.0
60371923001,-118.3247073,34.08004079,39.42809524,0.0
60190029062,-119.7289125,36.76198955,39.30480519,0.0
60190054081,-119.7423201,36.81881079,36.38769231,0.0
60190014113,-119.6875297,36.7403572,39.58194805,0.0
60710097172,-117.2502194,34.50908399,46.49305085,28.0377358490566
60190029033,-119.7306577,36.73782593,39.30480519,0.0
60190029031,-119.7339713,36.74045659,37.41207792,0.0
60190030031,-119.7137863,36.73950759,41.33131579,0.0
60190027012,-119.7408949,36.74681724,37.41207792,0.0
60371955003,-118.2653568,34.08479115,41.63285714,0.0
60377005012,-118.3849596,34.08957464,36.3175,0.0
60377008023,-118.3881868,34.06955551,38.1669697,0.0
60372200002,-118.3377241,34.02535234,41.7083871,0.0
60372270102,-118.2492869,34.01956199,44.21064516,0.0
60377027004,-118.3967873,34.00352276,38.36655172,0.0
60710084041,-117.1650313,34.06083248,45.23911765,30.416666666666668
60710047004,-117.3046791,34.12173861,46.68375,54.0
60710054003,-117.2842227,34.13370472,46.23298507,65.8
60710098001,-117.2955948,34.53128185,47.79385965,59.142857142857146
60710098002,-117.2957126,34.54031719,48.12071429,41.11111111111112
60710098003,-117.3046348,34.53853587,48.27036364,26.210526315789476
60710100142,-117.3067878,34.43138004,47.57372881,29.75
60710100143,-117.3080564,34.42547085,47.44580645,45.0
60710100151,-117.3223671,34.43445614,47.57372881,26.32
60710071042,-117.300539,34.02702462,44.81,14.555555555555555
60710071061,-117.3180284,34.02118551,47.08833333,51.2
60710084031,-117.1613839,34.05046343,41.7780597,46.0
60710086011,-117.1320262,34.07138844,44.07876712,44.63157894736842
60379007041,-118.143753,34.67164603,46.9062963,0.0
60372184004,-118.3637048,34.03589512,40.47920635,0.0
60375313012,-118.1890011,34.02179713,44.24904762,0.0
60372123051,-118.2981624,34.05610379,41.70365079,0.0
60372089041,-118.2694722,34.05923698,42.651875,0.0
60379010104,-118.1857002,34.66387506,47.15037736,0.0
60379012101,-118.3869544,34.67445717,43.02854545,0.0
60371810002,-118.2178884,34.14464057,41.54205882,0.0
60371153021,-118.5476717,34.22641502,44.54084746,0.0
60371234102,-118.4197385,34.19695184,43.88857143,0.0
60379105013,-118.1096094,34.57609921,47.52745455,0.0
60375711015,-118.1149061,33.84370098,40.80704918,0.0
60375415003,-118.2263775,33.91140986,42.999375,0.0
60372723011,-118.4205858,34.00762007,37.78694915,0.0
60372702002,-118.3858207,34.03138843,38.9252381,0.0
60377012021,-118.4879251,34.03545466,36.38525424,0.0
60855044121,-121.8872389,37.43829064,38.53767123,0.0
60710087054,-117.0911749,34.02717641,46.31358209,22.83333333333333
60710087082,-117.0300001,34.00752315,44.74043478,24.35
60710087092,-117.0427797,34.0094546,45.53268657,20.94117647058824
60710091092,-117.5606661,34.40289888,44.3577193,2.3013698630136985
60710092011,-117.6162862,34.33753981,29.23448276,1.952247191011236
60710094001,-117.0621727,34.89566777,48.8459322,24.807142857142857
60710099121,-117.3081828,34.51071807,47.73857143,51.625
60710099122,-117.3089266,34.50338194,47.99444444,53.0
60710099123,-117.3183178,34.50662463,47.99444444,41.34782608695652
60855040011,-121.8276657,37.35971403,38.53767123,0.0
60855043212,-121.8679945,37.39155671,38.53767123,0.0
60855044231,-121.8706785,37.43359648,38.53767123,0.0
60855043221,-121.8993079,37.39567558,38.53767123,0.0
60372193001,-118.3302314,34.0250783,42.1484127,0.0
60372168001,-118.3681363,34.05743563,39.5921875,0.0
60374336021,-118.0766419,34.05850728,43.51246154,0.0
60552005043,-122.2957215,38.31917691,38.53767123,0.0
60855044181,-121.8833156,37.43220469,38.53767123,0.0
60855106004,-122.1246718,37.4049049,38.53767123,0.0
60855023011,-121.9094587,37.29762536,38.53767123,0.0
60855043171,-121.8792304,37.38555547,38.53767123,0.0
60855043222,-121.8904109,37.39490014,38.53767123,0.0
60855025006,-121.9006742,37.28958554,38.53767123,0.0
60855026041,-121.9338919,37.28125807,38.53767123,0.0
60552007042,-122.3135527,38.31462975,38.53767123,0.0
60552005052,-122.2810761,38.31394044,38.53767123,0.0
60552010031,-122.2289663,38.23197571,38.53767123,0.0
60310009022,-119.6485077,36.32972057,45.52916667,0.0
60552007052,-122.3103299,38.30193186,38.53767123,0.0
60552008041,-122.3081156,38.29830085,38.53767123,0.0
60552007032,-122.3227223,38.30742794,38.53767123,0.0
60759803001,-122.4839375,37.76892261,38.53767123,0.0
60759804011,-123.0519264,37.73336821,38.53767123,0.0
60890119003,-122.2297276,40.57278013,38.53767123,0.0
60310017031,-120.0803874,35.90100755,54.89035088,0.0
60310017021,-120.1315098,36.03133406,47.79101695,0.0
60319800001,-119.9301077,36.31249964,48.62880597,0.0
60310004061,-119.8032775,36.30951973,43.82315068,0.0
60310004051,-119.7717131,36.29867844,42.96972603,0.0
60310010013,-119.6821757,36.32975298,41.89273973,0.0
60310009023,-119.6527314,36.3274023,45.30802817,0.0
60310009021,-119.6420673,36.3287511,45.49085714,0.0
60310006041,-119.659396,36.35011518,44.24083333,0.0
60310006031,-119.6819083,36.34989381,41.01767123,0.0
60310006043,-119.6681998,36.34972312,43.79394366,0.0
60310009012,-119.6527574,36.33823921,44.76863014,0.0
60310009011,-119.6573466,36.33897709,44.76863014,0.0
60310009013,-119.6472266,36.33851476,45.17444444,0.0
60310004062,-119.8032538,36.30193768,45.67171429,0.0
