Median_Household_Income,Population_Below_Poverty,High_School_Diploma_25plus,Bachelors_Degree_25plus,Unemployment,Median_Housing_Value,Median_Gross_Rent,Renter_Occupied_Housing_Units,Total_Population,Median_Age,Per_Capita_Income,Families_Below_Poverty,State,County,Tract,Block Group
46500.0,,340.0,38.0,93.0,259200.0,1093.0,470.0,2346.0,27.9,12902.0,157.0,06,071,002804,1
50208.0,,246.0,8.0,57.0,233000.0,954.0,288.0,1240.0,27.7,12249.0,118.0,06,071,002804,2
45563.0,,209.0,15.0,86.0,-666666666.0,831.0,60.0,1091.0,30.9,12794.0,66.0,06,071,003405,1
45323.0,,435.0,73.0,95.0,295000.0,1312.0,866.0,3389.0,22.9,14959.0,215.0,06,071,003405,3
71402.0,,364.0,82.0,83.0,313900.0,1592.0,85.0,1840.0,33.3,21813.0,31.0,06,071,003603,1
67321.0,,290.0,128.0,62.0,321600.0,1711.0,137.0,2098.0,31.4,20640.0,11.0,06,071,003603,2
75368.0,,373.0,72.0,48.0,323500.0,1494.0,117.0,1943.0,35.7,25937.0,49.0,06,071,003510,2
85495.0,,467.0,161.0,89.0,322800.0,1938.0,79.0,2641.0,37.0,29510.0,29.0,06,071,003507,1
48654.0,,254.0,19.0,66.0,320900.0,1228.0,181.0,1561.0,36.8,18799.0,51.0,06,071,008705,3
95250.0,,200.0,125.0,11.0,286100.0,1179.0,164.0,1122.0,38.4,35358.0,28.0,06,071,008705,4
96250.0,,144.0,249.0,0.0,347500.0,-666666666.0,61.0,1072.0,46.1,40024.0,7.0,06,071,007104,2
-666666666.0,,156.0,60.0,0.0,305400.0,-666666666.0,118.0,775.0,34.9,79082.0,45.0,06,071,008002,2
49934.0,,486.0,196.0,87.0,267500.0,1054.0,323.0,1993.0,33.8,16650.0,74.0,06,071,008002,6
22589.0,,304.0,62.0,20.0,334700.0,1159.0,354.0,2100.0,25.9,10621.0,260.0,06,071,008002,4
51786.0,,309.0,19.0,150.0,255900.0,967.0,231.0,1776.0,27.7,14645.0,91.0,06,071,008002,5
86250.0,,133.0,260.0,106.0,428900.0,-666666666.0,92.0,1568.0,41.5,38028.0,44.0,06,071,008403,2
85603.0,,158.0,320.0,23.0,365600.0,-666666666.0,32.0,1649.0,45.7,29915.0,0.0,06,071,008403,1
111250.0,,218.0,750.0,0.0,422500.0,2129.0,153.0,4147.0,32.3,41841.0,0.0,06,071,008706,3
153372.0,,186.0,437.0,18.0,582200.0,-666666666.0,67.0,2083.0,28.3,38866.0,0.0,06,071,008706,4
46055.0,,213.0,150.0,0.0,68500.0,-666666666.0,62.0,1294.0,51.9,23466.0,17.0,06,071,008706,1
56364.0,,202.0,89.0,25.0,189700.0,1081.0,122.0,860.0,40.5,21558.0,28.0,06,071,009709,2
59194.0,,579.0,54.0,203.0,172500.0,1229.0,301.0,2550.0,33.8,19744.0,37.0,06,071,009709,3
27125.0,,187.0,21.0,45.0,16100.0,755.0,171.0,861.0,34.2,26758.0,64.0,06,071,009712,1
38683.0,,349.0,64.0,80.0,121900.0,992.0,146.0,1189.0,51.4,21755.0,31.0,06,071,009712,3
108523.0,,82.0,112.0,11.0,661500.0,-666666666.0,0.0,778.0,51.1,42102.0,0.0,06,071,000814,4
127708.0,,129.0,211.0,11.0,675300.0,-666666666.0,30.0,1438.0,48.5,49427.0,15.0,06,071,002011,2
75417.0,,255.0,60.0,0.0,323800.0,2063.0,67.0,823.0,36.4,31963.0,0.0,06,071,007104,4
90938.0,,147.0,257.0,96.0,314100.0,1602.0,113.0,2074.0,35.6,37867.0,16.0,06,071,007105,2
74388.0,,281.0,46.0,75.0,108600.0,1567.0,149.0,1476.0,29.0,24648.0,47.0,06,071,000808,3
105080.0,,125.0,129.0,17.0,449800.0,2000.0,28.0,1411.0,37.3,34742.0,6.0,06,071,000808,4
56650.0,,307.0,171.0,78.0,458600.0,1335.0,272.0,2004.0,39.5,22757.0,22.0,06,071,000808,2
92188.0,,198.0,109.0,40.0,338400.0,1458.0,53.0,1154.0,42.5,33007.0,0.0,06,071,008708,3
66806.0,,382.0,78.0,21.0,289400.0,978.0,87.0,1506.0,32.1,20569.0,38.0,06,071,008708,1
34743.0,,295.0,19.0,88.0,229600.0,1113.0,242.0,1793.0,36.4,17509.0,38.0,06,071,009107,2
77380.0,,568.0,407.0,0.0,265500.0,-666666666.0,51.0,3291.0,57.5,40945.0,28.0,06,071,009107,1
86343.0,,286.0,115.0,38.0,343800.0,-666666666.0,42.0,1384.0,40.3,41005.0,3.0,06,071,007404,2
42333.0,,145.0,64.0,9.0,87400.0,1122.0,95.0,622.0,59.3,33431.0,0.0,06,071,007404,4
79934.0,,93.0,59.0,0.0,329700.0,1046.0,58.0,814.0,27.6,32938.0,0.0,06,071,007404,5
36575.0,,116.0,50.0,97.0,329200.0,1200.0,116.0,1008.0,27.6,20640.0,39.0,06,071,007404,1
88371.0,,69.0,87.0,61.0,365800.0,-666666666.0,17.0,816.0,38.3,28796.0,40.0,06,071,007404,3
136653.0,,127.0,162.0,0.0,461800.0,-666666666.0,71.0,1155.0,42.5,57050.0,0.0,06,071,007901,2
77440.0,,192.0,75.0,24.0,342500.0,-666666666.0,21.0,804.0,50.2,36565.0,44.0,06,071,007901,1
124150.0,,95.0,244.0,99.0,473300.0,-666666666.0,0.0,1345.0,52.5,59246.0,16.0,06,071,007901,3
112156.0,,449.0,505.0,41.0,456500.0,1417.0,64.0,4090.0,36.7,42386.0,61.0,06,071,007901,4
93368.0,,52.0,195.0,36.0,365200.0,1138.0,147.0,1024.0,31.3,32898.0,13.0,06,071,008301,1
91042.0,,161.0,172.0,0.0,394800.0,1722.0,110.0,917.0,41.8,42726.0,20.0,06,071,008301,2
67500.0,,374.0,155.0,71.0,313600.0,1769.0,66.0,2256.0,32.4,24283.0,18.0,06,071,007604,3
67870.0,,85.0,79.0,19.0,240600.0,1625.0,45.0,1239.0,40.4,20535.0,39.0,06,071,007604,1
50083.0,,250.0,413.0,12.0,348000.0,1667.0,1023.0,2412.0,35.5,28828.0,23.0,06,071,007306,1
150682.0,,142.0,138.0,57.0,568800.0,-666666666.0,0.0,857.0,35.1,42605.0,17.0,06,071,000109,2
104967.0,,54.0,374.0,41.0,592800.0,2076.0,61.0,1713.0,43.7,32507.0,59.0,06,071,000109,1
88242.0,,223.0,407.0,7.0,644000.0,1438.0,174.0,1696.0,48.1,58159.0,4.0,06,071,000804,2
70156.0,,432.0,61.0,44.0,386400.0,1825.0,364.0,1821.0,37.9,27343.0,0.0,06,071,001702,3
87656.0,,210.0,341.0,65.0,359400.0,1882.0,101.0,2593.0,35.1,34945.0,7.0,06,071,008402,2
20486.0,,228.0,36.0,55.0,77800.0,675.0,585.0,1979.0,30.2,19448.0,122.0,06,071,009400,2
23000.0,,277.0,35.0,116.0,100400.0,551.0,450.0,1283.0,29.2,14277.0,92.0,06,071,009400,1
72067.0,,644.0,280.0,109.0,288200.0,874.0,294.0,3298.0,39.7,29314.0,19.0,06,071,009707,2
41303.0,,676.0,489.0,14.0,274000.0,1218.0,444.0,3135.0,70.5,33725.0,81.0,06,071,009707,1
49241.0,,361.0,121.0,76.0,220600.0,1206.0,61.0,1356.0,48.7,23179.0,11.0,06,071,009708,3
76375.0,,200.0,55.0,64.0,232400.0,956.0,124.0,1324.0,36.9,28014.0,0.0,06,071,009708,1
48938.0,,516.0,215.0,112.0,215900.0,926.0,191.0,2808.0,39.4,21208.0,102.0,06,071,009708,2
115693.0,,170.0,227.0,0.0,454500.0,-666666666.0,31.0,1529.0,48.0,35850.0,0.0,06,071,008301,4
53885.0,,97.0,285.0,43.0,-666666666.0,1730.0,495.0,1197.0,37.7,29793.0,0.0,06,071,008301,3
96649.0,,249.0,280.0,88.0,421900.0,-666666666.0,89.0,1755.0,59.3,38216.0,29.0,06,071,008301,5
72973.0,,256.0,704.0,78.0,279900.0,1833.0,515.0,3658.0,30.8,24720.0,116.0,06,071,007306,2
53313.0,,163.0,76.0,0.0,181400.0,1108.0,89.0,835.0,34.0,23047.0,11.0,06,071,006601,2
48523.0,,225.0,46.0,48.0,273900.0,997.0,344.0,1814.0,25.3,14215.0,71.0,06,071,006601,3
53858.0,,307.0,33.0,33.0,261200.0,1431.0,268.0,1828.0,30.6,18741.0,21.0,06,071,006601,1
24514.0,,300.0,82.0,159.0,196900.0,960.0,503.0,2149.0,27.4,11519.0,203.0,06,071,006203,2
40357.0,,313.0,155.0,74.0,242100.0,1160.0,632.0,2846.0,24.7,15601.0,184.0,06,071,006203,1
35469.0,,640.0,33.0,115.0,314400.0,884.0,611.0,2690.0,28.6,15099.0,189.0,06,071,006204,2
35221.0,,333.0,42.0,105.0,-666666666.0,984.0,556.0,1587.0,27.2,14442.0,114.0,06,071,006204,1
-666666666.0,,240.0,40.0,11.0,213000.0,1490.0,89.0,956.0,26.0,18038.0,25.0,06,071,006700,2
45139.0,,164.0,23.0,0.0,242100.0,1295.0,183.0,975.0,43.9,19603.0,0.0,06,071,006700,4
37083.0,,293.0,52.0,40.0,335900.0,1107.0,234.0,1688.0,28.8,14656.0,97.0,06,071,001600,4
42686.0,,144.0,48.0,13.0,306000.0,1154.0,202.0,1012.0,39.1,19457.0,9.0,06,071,001600,5
-666666666.0,,49.0,1.0,0.0,-666666666.0,1000.0,50.0,229.0,28.9,12259.0,25.0,06,071,001600,2
35238.0,,91.0,10.0,10.0,343900.0,1170.0,152.0,1048.0,33.6,15487.0,61.0,06,071,001600,1
45571.0,,210.0,92.0,33.0,329900.0,1366.0,301.0,1830.0,29.7,11856.0,108.0,06,071,000301,1
55962.0,,236.0,64.0,88.0,298200.0,1229.0,51.0,1625.0,28.7,15300.0,18.0,06,071,002502,4
71908.0,,466.0,140.0,250.0,327200.0,1373.0,136.0,2826.0,25.1,17110.0,64.0,06,071,002502,2
82857.0,,301.0,56.0,74.0,321200.0,-666666666.0,12.0,2066.0,33.1,18697.0,45.0,06,071,002502,3
51149.0,,269.0,123.0,81.0,190600.0,1217.0,113.0,1970.0,33.3,14911.0,68.0,06,071,004201,1
144231.0,,48.0,376.0,81.0,909100.0,2070.0,80.0,1774.0,37.8,47327.0,41.0,06,071,000105,1
105250.0,,385.0,499.0,78.0,576100.0,2000.0,228.0,3062.0,41.8,42132.0,21.0,06,071,000107,1
52969.0,,143.0,28.0,46.0,408200.0,1875.0,81.0,1122.0,33.3,12577.0,32.0,06,071,000201,3
73421.0,,233.0,467.0,53.0,296400.0,2006.0,717.0,2806.0,29.4,32793.0,10.0,06,071,000201,2
111090.0,,188.0,375.0,50.0,433400.0,2125.0,33.0,2339.0,32.3,29746.0,12.0,06,071,004503,1
47201.0,,145.0,97.0,43.0,-666666666.0,1308.0,104.0,1670.0,32.7,17382.0,41.0,06,071,003900,2
51597.0,,676.0,28.0,186.0,222400.0,1489.0,154.0,2750.0,26.9,13549.0,115.0,06,071,003900,1
48839.0,,96.0,0.0,35.0,325700.0,683.0,188.0,1136.0,31.5,11439.0,69.0,06,071,005600,1
30789.0,,88.0,0.0,62.0,166000.0,935.0,176.0,853.0,28.9,10702.0,69.0,06,071,005600,3
60208.0,,858.0,60.0,163.0,223600.0,1231.0,278.0,3114.0,33.8,22007.0,103.0,06,071,010023,2
64103.0,,495.0,141.0,212.0,253500.0,1228.0,232.0,2848.0,32.6,21072.0,45.0,06,071,010023,1
30592.0,,140.0,32.0,62.0,81900.0,688.0,97.0,904.0,50.1,20876.0,0.0,06,071,010300,4
55655.0,,168.0,80.0,44.0,150400.0,1048.0,123.0,1057.0,44.4,19318.0,80.0,06,071,010300,2
74265.0,,63.0,38.0,0.0,406100.0,-666666666.0,26.0,399.0,67.3,43327.0,7.0,06,071,011300,1
54191.0,,151.0,127.0,50.0,293700.0,1530.0,82.0,999.0,57.1,33463.0,17.0,06,071,011300,2
117159.0,,168.0,331.0,11.0,548400.0,2333.0,40.0,1288.0,39.6,41246.0,8.0,06,071,000103,2
63911.0,,143.0,359.0,60.0,369800.0,1829.0,418.0,1951.0,35.3,33725.0,56.0,06,071,000103,3
25909.0,,240.0,20.0,37.0,-666666666.0,859.0,368.0,1597.0,28.7,18816.0,181.0,06,071,005600,4
35833.0,,472.0,99.0,48.0,160400.0,1046.0,635.0,2105.0,30.3,17197.0,202.0,06,071,007107,1
44183.0,,299.0,195.0,40.0,186100.0,1114.0,921.0,2191.0,28.2,24679.0,36.0,06,071,007108,1
54350.0,,247.0,56.0,40.0,266400.0,1123.0,198.0,1497.0,26.8,16999.0,113.0,06,071,007408,1
52604.0,,164.0,32.0,57.0,72300.0,1321.0,74.0,1303.0,37.5,20606.0,92.0,06,071,000303,2
46793.0,,128.0,19.0,85.0,297000.0,1248.0,197.0,1397.0,29.8,18397.0,54.0,06,071,000303,1
62823.0,,263.0,111.0,51.0,289100.0,1438.0,142.0,2104.0,29.3,16985.0,109.0,06,071,000303,4
95326.0,,132.0,196.0,19.0,462500.0,2148.0,45.0,1089.0,51.9,46263.0,14.0,06,071,000812,3
96765.0,,111.0,137.0,10.0,510500.0,1817.0,57.0,913.0,37.2,45662.0,0.0,06,071,000812,2
46514.0,,222.0,27.0,66.0,286000.0,1473.0,123.0,1367.0,38.4,20827.0,27.0,06,071,003403,1
38125.0,,371.0,49.0,165.0,176700.0,1123.0,243.0,1546.0,36.1,12731.0,83.0,06,071,010011,2
40313.0,,269.0,28.0,36.0,238600.0,1079.0,297.0,2291.0,24.6,14848.0,82.0,06,071,010011,3
87697.0,,34.0,84.0,9.0,415900.0,1466.0,71.0,870.0,46.6,50730.0,0.0,06,071,001200,4
64875.0,,161.0,53.0,15.0,241700.0,1280.0,198.0,1579.0,32.8,23624.0,17.0,06,071,003403,2
49583.0,,58.0,10.0,0.0,121300.0,-666666666.0,9.0,216.0,57.6,31822.0,0.0,06,071,008901,2
34766.0,,232.0,29.0,18.0,121100.0,831.0,181.0,1037.0,37.2,25875.0,34.0,06,071,009300,1
52750.0,,207.0,242.0,108.0,234000.0,1397.0,236.0,2063.0,40.0,23566.0,120.0,06,071,010021,2
54333.0,,636.0,101.0,38.0,320000.0,1336.0,372.0,2732.0,24.9,19322.0,135.0,06,071,002601,1
41775.0,,186.0,245.0,21.0,-666666666.0,1338.0,641.0,1604.0,30.2,21456.0,28.0,06,071,001400,2
69167.0,,68.0,108.0,18.0,286500.0,1622.0,70.0,822.0,49.4,35281.0,25.0,06,071,011500,1
54237.0,,1019.0,242.0,202.0,68000.0,1800.0,488.0,3263.0,50.7,24917.0,49.0,06,071,001803,1
77000.0,,242.0,243.0,56.0,343200.0,-666666666.0,37.0,1719.0,29.8,20426.0,41.0,06,071,002602,2
59781.0,,209.0,59.0,84.0,304900.0,1745.0,131.0,1301.0,32.1,21654.0,22.0,06,071,002602,4
76618.0,,392.0,157.0,35.0,325600.0,1904.0,155.0,1779.0,35.1,21463.0,37.0,06,071,002602,1
58977.0,,140.0,40.0,31.0,306600.0,1702.0,105.0,1233.0,29.7,16372.0,21.0,06,071,002901,1
50288.0,,226.0,86.0,94.0,311200.0,1703.0,76.0,1253.0,26.7,15959.0,42.0,06,071,002901,3
109554.0,,414.0,1014.0,0.0,602400.0,2135.0,529.0,4573.0,34.2,42620.0,69.0,06,071,000115,2
99944.0,,684.0,491.0,24.0,682500.0,2161.0,264.0,3614.0,31.2,34390.0,52.0,06,071,000115,1
46039.0,,97.0,274.0,14.0,417700.0,1124.0,227.0,1145.0,55.3,43491.0,0.0,06,071,008200,4
83902.0,,98.0,264.0,0.0,380000.0,-666666666.0,82.0,961.0,44.9,33595.0,0.0,06,071,008200,3
45694.0,,436.0,69.0,128.0,205700.0,1050.0,303.0,2155.0,29.1,15371.0,61.0,06,071,009710,2
37530.0,,669.0,153.0,174.0,199400.0,972.0,792.0,4234.0,26.6,12274.0,262.0,06,071,009710,1
90000.0,,870.0,385.0,51.0,263400.0,1368.0,295.0,4126.0,36.8,34949.0,109.0,06,071,010412,3
49167.0,,309.0,263.0,174.0,165800.0,969.0,364.0,2607.0,41.1,25967.0,50.0,06,071,010412,1
102748.0,,98.0,141.0,6.0,350800.0,1809.0,73.0,1202.0,49.3,35166.0,0.0,06,071,007403,1
37896.0,,278.0,0.0,0.0,-666666666.0,1044.0,464.0,1426.0,23.0,13860.0,78.0,06,071,007403,3
82316.0,,478.0,63.0,110.0,276500.0,1446.0,60.0,1875.0,32.7,17133.0,60.0,06,071,007403,4
42072.0,,323.0,130.0,132.0,208300.0,1139.0,371.0,2224.0,23.9,14871.0,58.0,06,071,007403,2
55341.0,,285.0,28.0,36.0,291200.0,1979.0,46.0,1375.0,36.5,22289.0,58.0,06,071,007403,5
30610.0,,224.0,24.0,130.0,178600.0,1085.0,393.0,2590.0,24.7,9540.0,231.0,06,071,006500,3
31362.0,,319.0,62.0,115.0,-666666666.0,1100.0,504.0,2668.0,28.0,8657.0,197.0,06,071,006500,4
18833.0,,139.0,32.0,57.0,-666666666.0,935.0,322.0,1031.0,27.3,11385.0,73.0,06,071,006500,1
32027.0,,290.0,17.0,58.0,220000.0,1198.0,292.0,2127.0,28.1,10559.0,202.0,06,071,006500,2
85063.0,,312.0,134.0,61.0,286500.0,1955.0,78.0,1314.0,42.4,32232.0,17.0,06,071,007106,4
96429.0,,252.0,122.0,87.0,320000.0,-666666666.0,0.0,670.0,47.2,31601.0,0.0,06,071,007106,1
71667.0,,75.0,40.0,11.0,301300.0,1361.0,106.0,729.0,48.1,29844.0,0.0,06,071,007106,2
57500.0,,361.0,162.0,51.0,244100.0,995.0,272.0,1763.0,33.4,17568.0,59.0,06,071,007200,3
61094.0,,116.0,341.0,53.0,300600.0,1582.0,154.0,1500.0,38.1,26775.0,35.0,06,071,007200,4
41091.0,,122.0,58.0,75.0,225800.0,1084.0,186.0,1066.0,37.4,14979.0,34.0,06,071,007200,2
89688.0,,168.0,103.0,20.0,360100.0,1705.0,37.0,1543.0,37.0,31543.0,0.0,06,071,004504,2
95034.0,,688.0,463.0,254.0,353800.0,1416.0,512.0,4859.0,30.1,25519.0,114.0,06,071,004504,3
31951.0,,121.0,21.0,20.0,217200.0,958.0,124.0,766.0,29.2,17228.0,5.0,06,071,005300,2
30500.0,,133.0,22.0,76.0,192800.0,1195.0,185.0,1345.0,36.0,11637.0,94.0,06,071,005300,4
46667.0,,223.0,76.0,22.0,214700.0,1008.0,277.0,1333.0,34.1,16653.0,70.0,06,071,005300,1
49946.0,,142.0,20.0,114.0,261100.0,907.0,129.0,1130.0,25.9,16265.0,47.0,06,071,005400,2
50104.0,,221.0,79.0,61.0,210600.0,835.0,228.0,1669.0,26.6,19143.0,82.0,06,071,004201,3
51646.0,,145.0,34.0,13.0,242700.0,1158.0,48.0,935.0,33.4,17749.0,0.0,06,071,006201,2
21744.0,,125.0,7.0,78.0,-666666666.0,861.0,310.0,1061.0,24.4,13128.0,120.0,06,071,007407,1
50179.0,,213.0,24.0,0.0,266800.0,1119.0,250.0,1238.0,27.1,16579.0,43.0,06,071,007407,2
55484.0,,97.0,8.0,75.0,140200.0,904.0,218.0,640.0,35.5,39240.0,0.0,06,071,010415,1
67167.0,,107.0,91.0,0.0,104200.0,796.0,243.0,1539.0,41.1,22805.0,15.0,06,071,010415,3
61078.0,,239.0,282.0,73.0,403500.0,1465.0,558.0,1779.0,32.3,25562.0,40.0,06,071,000901,1
90357.0,,182.0,399.0,31.0,572700.0,2391.0,90.0,1743.0,48.6,52471.0,11.0,06,071,000813,2
71961.0,,120.0,194.0,13.0,377000.0,1970.0,156.0,1013.0,45.1,33263.0,54.0,06,071,000117,3
129097.0,,200.0,637.0,78.0,661200.0,2149.0,191.0,2630.0,46.4,45854.0,0.0,06,071,000117,2
144846.0,,11.0,180.0,18.0,709500.0,-666666666.0,47.0,658.0,42.6,53124.0,0.0,06,071,000117,4
76413.0,,353.0,186.0,102.0,354100.0,1674.0,379.0,2283.0,27.0,17849.0,49.0,06,071,000606,2
100962.0,,222.0,269.0,61.0,455200.0,2012.0,112.0,2250.0,39.6,35002.0,7.0,06,071,000504,3
118750.0,,222.0,222.0,14.0,561200.0,-666666666.0,9.0,1089.0,44.7,41582.0,0.0,06,071,000504,2
140708.0,,120.0,587.0,83.0,792300.0,2893.0,43.0,2072.0,43.7,47733.0,9.0,06,071,000118,2
65066.0,,302.0,0.0,0.0,-666666666.0,-666666666.0,0.0,948.0,39.9,31991.0,0.0,06,071,008706,5
41250.0,,132.0,33.0,10.0,380000.0,1123.0,104.0,547.0,40.6,33050.0,25.0,06,071,011001,1
27000.0,,84.0,41.0,41.0,245700.0,1031.0,144.0,610.0,40.0,22097.0,60.0,06,071,011001,3
80671.0,,297.0,232.0,59.0,358000.0,1983.0,139.0,1824.0,31.6,24289.0,12.0,06,071,001312,1
71635.0,,347.0,303.0,83.0,335200.0,2067.0,364.0,3303.0,32.3,24861.0,53.0,06,071,001312,2
58000.0,,413.0,235.0,194.0,346700.0,1648.0,562.0,2726.0,31.5,22463.0,137.0,06,071,001504,2
49052.0,,337.0,230.0,79.0,341300.0,1401.0,817.0,3280.0,25.5,17258.0,236.0,06,071,001504,1
71940.0,,299.0,85.0,17.0,284700.0,-666666666.0,45.0,1339.0,30.6,17482.0,7.0,06,071,000207,2
84563.0,,269.0,89.0,27.0,382900.0,1590.0,124.0,1508.0,32.2,24437.0,22.0,06,071,000207,1
54145.0,,276.0,75.0,0.0,356100.0,1225.0,202.0,1609.0,31.8,15839.0,31.0,06,071,000207,3
54779.0,,313.0,44.0,83.0,373400.0,1238.0,217.0,1665.0,34.1,25331.0,40.0,06,071,001001,2
70208.0,,224.0,360.0,150.0,339700.0,1734.0,345.0,2108.0,31.5,25915.0,10.0,06,071,001001,1
46542.0,,235.0,97.0,74.0,417700.0,1157.0,276.0,1784.0,21.6,15184.0,20.0,06,071,001001,3
67270.0,,313.0,210.0,42.0,323400.0,1362.0,260.0,1929.0,33.6,21861.0,15.0,06,071,000205,1
98242.0,,921.0,934.0,221.0,437700.0,2281.0,175.0,6323.0,35.9,33978.0,124.0,06,071,001906,1
61301.0,,387.0,453.0,53.0,477000.0,1668.0,946.0,3709.0,25.9,21779.0,233.0,06,071,001906,2
83594.0,,328.0,82.0,45.0,414500.0,1464.0,52.0,2288.0,33.3,25806.0,0.0,06,071,002206,1
117375.0,,92.0,390.0,30.0,561700.0,1900.0,42.0,1584.0,40.1,38708.0,0.0,06,071,000817,2
100048.0,,32.0,181.0,21.0,545000.0,2250.0,52.0,1041.0,42.4,34848.0,0.0,06,071,000817,1
157212.0,,189.0,367.0,19.0,636600.0,-666666666.0,20.0,1836.0,49.9,63423.0,0.0,06,071,000815,1
24596.0,,194.0,64.0,74.0,223700.0,1085.0,259.0,912.0,30.3,16244.0,47.0,06,071,012500,4
70379.0,,182.0,5.0,0.0,153300.0,-666666666.0,99.0,1243.0,37.5,18603.0,31.0,06,071,012500,2
48750.0,,132.0,28.0,33.0,226800.0,858.0,137.0,1003.0,27.9,15799.0,48.0,06,071,012400,2
87500.0,,198.0,9.0,22.0,349200.0,-666666666.0,34.0,875.0,39.2,23955.0,0.0,06,071,001309,2
62181.0,,262.0,97.0,131.0,344800.0,1323.0,241.0,1661.0,39.1,26688.0,27.0,06,071,001308,1
69148.0,,426.0,260.0,125.0,401400.0,1508.0,346.0,2516.0,35.9,27825.0,47.0,06,071,002028,1
89125.0,,269.0,167.0,5.0,334900.0,1911.0,181.0,1290.0,36.8,29024.0,47.0,06,071,002105,2
98903.0,,246.0,205.0,57.0,428800.0,2030.0,121.0,1858.0,38.6,30432.0,11.0,06,071,002105,3
94915.0,,2395.0,1770.0,83.0,536500.0,1583.0,504.0,18685.0,43.0,11919.0,206.0,06,071,012200,1
45385.0,,98.0,46.0,58.0,177600.0,1493.0,70.0,999.0,27.0,14451.0,41.0,06,071,004604,1
35268.0,,227.0,65.0,83.0,237800.0,1162.0,268.0,1845.0,24.4,15361.0,93.0,06,071,004604,2
49956.0,,231.0,67.0,58.0,231400.0,1115.0,113.0,1214.0,37.3,21125.0,24.0,06,071,004604,4
30699.0,,103.0,28.0,24.0,-666666666.0,834.0,119.0,1208.0,35.0,14362.0,85.0,06,071,004404,1
47612.0,,296.0,79.0,101.0,54200.0,1030.0,355.0,2303.0,27.0,16010.0,144.0,06,071,004404,3
76357.0,,380.0,80.0,27.0,326200.0,-666666666.0,24.0,1592.0,33.1,25554.0,8.0,06,071,004403,1
68125.0,,149.0,19.0,0.0,107700.0,1147.0,36.0,1007.0,34.0,22827.0,37.0,06,071,004403,2
76420.0,,270.0,120.0,174.0,294200.0,1160.0,490.0,1916.0,29.5,24419.0,77.0,06,071,003505,2
54118.0,,387.0,137.0,198.0,331800.0,1138.0,297.0,2510.0,25.9,17318.0,112.0,06,071,003505,3
45119.0,,298.0,25.0,284.0,299400.0,1034.0,515.0,3047.0,23.0,10831.0,187.0,06,071,003505,1
81328.0,,214.0,195.0,44.0,344300.0,-666666666.0,23.0,1330.0,39.9,32432.0,5.0,06,071,002705,3
96875.0,,372.0,76.0,72.0,335500.0,1786.0,59.0,1537.0,30.5,26951.0,0.0,06,071,002705,2
79000.0,,417.0,231.0,69.0,374300.0,-666666666.0,68.0,2666.0,29.9,24216.0,51.0,06,071,002703,1
97930.0,,283.0,101.0,8.0,379200.0,-666666666.0,40.0,1714.0,34.0,29993.0,5.0,06,071,002703,2
90268.0,,156.0,105.0,13.0,346200.0,2043.0,80.0,1290.0,34.0,29801.0,0.0,06,071,002703,3
-666666666.0,,482.0,42.0,0.0,-666666666.0,-666666666.0,0.0,3817.0,39.4,9407.0,0.0,06,071,980200,1
88281.0,,222.0,127.0,61.0,323300.0,1814.0,215.0,2083.0,36.6,25366.0,45.0,06,071,004509,3
85431.0,,230.0,115.0,10.0,313300.0,1607.0,62.0,1286.0,36.8,28032.0,10.0,06,071,004509,1
71339.0,,274.0,78.0,0.0,299600.0,2163.0,85.0,1010.0,39.7,27921.0,0.0,06,071,002604,3
87284.0,,243.0,141.0,79.0,313900.0,1720.0,132.0,2006.0,25.6,26244.0,27.0,06,071,002604,1
81250.0,,287.0,92.0,88.0,359900.0,1250.0,83.0,1437.0,33.4,25807.0,6.0,06,071,002604,2
72500.0,,322.0,239.0,4.0,333300.0,832.0,89.0,1750.0,39.7,38417.0,38.0,06,071,009201,1
60825.0,,340.0,79.0,125.0,302500.0,973.0,208.0,2275.0,32.7,18317.0,61.0,06,071,003509,2
26776.0,,187.0,46.0,90.0,158100.0,1189.0,391.0,1792.0,33.4,26083.0,115.0,06,071,009912,3
43953.0,,466.0,580.0,101.0,109100.0,1253.0,618.0,3765.0,35.1,20291.0,101.0,06,071,010025,1
55532.0,,575.0,324.0,321.0,200800.0,1280.0,473.0,4675.0,30.7,18466.0,114.0,06,071,010025,2
52137.0,,1142.0,446.0,474.0,210800.0,1196.0,1118.0,6897.0,33.2,19109.0,307.0,06,071,010026,1
60061.0,,517.0,254.0,223.0,227000.0,1503.0,473.0,4358.0,38.1,20231.0,131.0,06,071,010026,2
38173.0,,371.0,47.0,209.0,173200.0,1055.0,405.0,2553.0,29.8,17141.0,117.0,06,071,009913,1
38625.0,,464.0,133.0,192.0,175000.0,920.0,504.0,3373.0,29.3,17383.0,203.0,06,071,009913,2
39500.0,,491.0,76.0,98.0,177600.0,1040.0,210.0,1999.0,36.0,16641.0,125.0,06,071,012103,1
26220.0,,337.0,82.0,93.0,146300.0,905.0,213.0,1563.0,55.0,18753.0,91.0,06,071,012103,2
83583.0,,733.0,412.0,163.0,346100.0,1077.0,699.0,4594.0,37.5,37995.0,70.0,06,071,012101,2
26058.0,,174.0,21.0,140.0,-666666666.0,1060.0,91.0,534.0,25.9,9657.0,0.0,06,071,012101,3
61250.0,,135.0,70.0,6.0,218100.0,-666666666.0,22.0,732.0,58.3,29611.0,0.0,06,071,012101,1
